Symbol	logFC	logCPM	PValue	FDR
DNA2	-0.509936735	4.997762403	2.29E-05	0.000305449
SLC40A1	-0.737642833	7.098781742	7.52E-12	4.30E-10
SEMA7A	2.237866191	2.474923775	1.76E-26	5.50E-24
ZGRF1	-0.502628758	4.19704636	0.000415323	0.003453145
FRAS1	-0.741640125	7.13729158	0.00057663	0.004485117
ANXA3	0.659014613	7.559042094	3.13E-05	0.000392305
CENPE	-0.405391564	6.589940154	0.000534339	0.004215816
GABARAPL1	0.94080794	4.839285578	4.54E-13	3.12E-11
ETNK1	-0.377477888	7.553753277	0.000347434	0.002969607
VAMP1	-0.736827219	2.272611186	0.000193043	0.001817253
AMIGO2	0.647447774	6.840657313	3.85E-11	1.91E-09
GLIPR1	1.324872757	2.049533791	3.08E-10	1.31E-08
PHLDA1	0.364957134	8.193840003	0.000134801	0.001340602
LGR5	-1.08157101	3.540919921	1.58E-12	1.01E-10
SLC7A1	0.359723421	9.284513933	0.000443517	0.00363705
SLC39A5	-0.973726886	1.19775146	0.000310687	0.00271116
CSAD	-0.829596439	3.50887739	0.000181753	0.001727535
ESYT1	0.475379956	7.134143246	3.85E-06	6.48E-05
LPAR6	-0.561739957	3.158805907	0.000613467	0.004692949
VPS37B	0.464112825	6.861138352	5.79E-06	9.26E-05
RHOF	0.966155282	6.397442366	7.06E-18	8.82E-16
GRTP1	-0.406148417	4.879422177	0.000375847	0.003184737
TMX1	-0.335868844	6.052459945	0.00052485	0.004158286
PTGR2	-0.566815984	2.908139634	0.001029232	0.007195
JDP2	0.877041994	4.635138793	1.04E-12	6.92E-11
WARS	0.827139186	7.371553963	3.15E-17	3.46E-15
NEIL1	-1.153985757	0.682279854	0.000505325	0.004037896
MAN2C1	-0.487830417	5.968103421	0.000458544	0.003740195
MESDC1	0.460235268	6.003428974	0.000213425	0.001981967
PIF1	-0.939843351	4.211646812	1.52E-12	9.83E-11
PML	0.401825585	5.544704313	0.00075372	0.005551515
FANCI	-0.549127583	7.685088832	4.79E-08	1.29E-06
ABHD2	0.537418572	9.463066986	4.82E-05	0.000570981
TICRR	-0.467184387	5.656867273	0.000422934	0.003510151
MFGE8	0.654645159	6.073589535	1.57E-11	8.42E-10
FURIN	0.498496986	6.888713611	1.12E-06	2.19E-05
ITGAX	1.662247413	0.26082898	8.48E-06	0.000130342
ARHGAP17	0.491315504	5.120913139	1.34E-05	0.000195172
NLRC5	1.029342927	4.391309334	1.18E-13	8.89E-12
CMTM3	1.044504688	4.112739155	3.88E-09	1.33E-07
MAP1LC3B	0.655187866	6.473980743	2.75E-08	7.78E-07
OSGIN1	0.59054905	3.766756236	0.000118705	0.001210295
SGSM2	-0.487534479	4.539352006	0.000262863	0.00235055
NPC1	0.900253555	6.819461684	1.54E-21	3.08E-19
SLC14A1	-1.380113543	3.258439397	5.92E-17	6.36E-15
ARHGDIA	0.620550296	8.326910778	1.80E-09	6.58E-08
SLC16A3	0.715837887	6.735259903	7.08E-10	2.80E-08
SECTM1	1.31045472	2.145779302	1.05E-09	4.09E-08
CBX4	0.590437129	5.531063521	4.05E-06	6.77E-05
TNFRSF11A	-0.940221483	3.529943269	9.47E-11	4.43E-09
PMAIP1	0.785410372	3.546970724	1.10E-06	2.16E-05
PLPP2	0.454729879	6.272370299	0.00044183	0.003631104
DPP9	0.565058907	6.77172802	2.11E-09	7.59E-08
TMEM91	-1.054785032	2.605585089	2.96E-05	0.000374494
ATHL1	-0.489338074	7.348416536	0.000134558	0.00133915
COL6A1	1.512085043	0.260516353	0.000155691	0.001510107
APP	0.298758506	9.050203995	0.000423573	0.00351121
DOPEY2	0.410104032	5.259572406	0.000586951	0.004542264
EMP3	0.854553666	1.830352329	0.000183347	0.001740277
LMTK3	0.659315916	5.01501606	1.60E-06	2.97E-05
ERVK3-1	-0.548826566	4.153421732	0.000160066	0.001542741
RCN3	-0.978693177	2.9604608	3.34E-08	9.29E-07
ZNF614	-0.630599399	5.316973513	1.27E-07	3.13E-06
EPHA2	0.364858203	7.48758219	7.87E-05	0.000861112
ARHGEF19	-0.844331421	4.142105779	4.16E-09	1.41E-07
EFHD2	0.425107316	7.118644111	8.43E-05	0.000907808
PGD	0.398794859	7.950999119	2.07E-05	0.000281174
SH3BGRL3	1.132745099	8.241517442	3.56E-18	4.61E-16
BCL10	0.425547448	5.68252082	7.00E-05	0.000784414
TINAGL1	0.386073233	8.00738795	0.000115095	0.001178736
MOB3C	0.561408414	4.770788944	4.18E-06	6.96E-05
LMO4	-0.650344314	7.322945729	1.72E-10	7.55E-09
CTTNBP2NL	0.454949214	6.971443238	4.35E-05	0.000522611
PVRL4	0.689730066	4.571347165	3.20E-08	8.93E-07
UFC1	0.458226173	6.341772818	4.27E-05	0.000515614
CRABP2	0.535157172	8.101098043	0.000219129	0.002029453
HDGF	0.354825205	9.335321627	0.000460846	0.003745638
ECM1	1.554113835	3.386195234	1.33E-22	3.05E-20
CGN	0.468767402	6.844984817	1.90E-05	0.000261838
MCL1	0.283017052	8.867469419	0.000402308	0.003375654
SELENBP1	-0.544453458	4.155937875	0.000163117	0.001566656
GABPB2	-0.484228584	4.575165616	0.000438208	0.003608582
DUSP10	1.940119551	3.122157535	3.02E-28	1.15E-25
SLC39A1	0.496123016	7.35841357	2.37E-05	0.000313467
LYST	0.883164968	5.16625982	2.71E-07	6.14E-06
NA	-0.495251196	5.552606858	1.41E-06	2.63E-05
PARP1	-0.39679406	7.632220442	2.85E-06	5.00E-05
LBR	-0.446529479	7.504685329	1.12E-06	2.19E-05
REN	1.1816495	5.063665841	1.30E-17	1.53E-15
ARL8A	0.803283192	5.006151118	2.83E-11	1.44E-09
RHOB	1.118586489	6.168814222	4.06E-19	6.13E-17
MALL	1.685026899	4.000292183	1.72E-23	4.30E-21
RALB	0.399112419	7.540385451	0.000229138	0.002098121
NT5DC4	2.119049437	0.388182509	1.86E-08	5.45E-07
ZC3H8	-0.585807246	3.786727085	0.00022192	0.002045652
CDCA7	-1.422749022	6.375371086	1.94E-49	3.34E-46
PHOSPHO2	-0.866655916	1.758241418	0.000228696	0.002095463
GULP1	0.653927523	5.441646171	5.15E-09	1.73E-07
CCDC150	-0.658600137	2.739294861	0.000305933	0.002674776
FANCD2	-0.46901929	5.056807635	4.20E-05	0.000508194
VGLL4	0.572290804	5.761632923	1.63E-08	4.82E-07
CSRNP1	0.693070008	3.626893056	1.71E-05	0.000239284
CTDSPL	-0.647501713	7.128203492	1.62E-11	8.62E-10
MYH15	1.823744627	0.910034183	1.45E-09	5.44E-08
PHLDB2	-0.839056735	1.537822973	0.000944178	0.006692513
NCEH1	0.605115623	6.351493923	5.97E-10	2.42E-08
MANF	0.755439188	5.626957432	1.49E-07	3.61E-06
OCIAD2	0.680715327	6.945978499	1.91E-05	0.000263031
PLAC8	-0.62457769	3.269487401	0.00013361	0.001332609
CYP4V2	-0.511071818	3.890355032	0.000400439	0.003364077
FAM105A	-1.072933063	3.467695886	1.22E-11	6.72E-10
SKP2	-0.643388194	6.27887532	2.68E-10	1.15E-08
IQGAP2	-1.108069004	5.816617264	1.51E-12	9.83E-11
TNIP1	1.012736721	7.300071808	3.98E-26	1.22E-23
N4BP3	0.967894517	2.06288319	5.96E-06	9.50E-05
TNFRSF21	0.585676693	8.618423915	3.91E-12	2.33E-10
FGD2	2.000736221	1.086960756	7.49E-11	3.58E-09
NFKBIE	0.854596866	3.537748617	5.26E-08	1.41E-06
PNRC1	0.619145074	5.44010187	4.93E-08	1.33E-06
PM20D2	-0.622120718	6.079300884	7.56E-11	3.61E-09
SLC2A12	0.995036703	4.829942991	1.70E-16	1.78E-14
CREB5	0.846236369	4.027221442	1.42E-09	5.36E-08
MDH2	0.394083669	7.932482533	7.96E-05	0.000868439
TMEM168	-0.659917514	6.184900332	1.58E-07	3.77E-06
ZC3HAV1L	-0.821039246	3.257087256	0.000490195	0.003937607
TMEM140	0.659070476	3.176875851	3.22E-05	0.00040041
EPHA1	0.65412342	5.675722314	3.28E-09	1.14E-07
NOM1	-0.405087561	5.642109112	0.000824821	0.005975933
NCAPG2	-0.319325848	7.193673953	0.001050541	0.007307004
SH3KBP1	0.550528541	7.827442411	3.03E-10	1.29E-08
SYTL5	-1.469529457	2.730424097	3.59E-16	3.58E-14
MSN	0.457544569	9.070640544	1.35E-07	3.32E-06
NSDHL	0.618004779	5.786277575	3.14E-06	5.43E-05
ZNF185	0.380027687	5.939037533	0.000159417	0.001537561
FAM83A	1.15138034	4.522102342	7.01E-20	1.19E-17
VLDLR	0.715052935	3.238080452	6.26E-06	9.94E-05
CDKN2B	0.848218952	5.182036798	3.54E-14	2.86E-12
CDKN2A	0.438013464	5.862532733	0.000305778	0.002674776
CEP78	-0.436426676	5.521138716	0.000179303	0.00170661
UGCG	0.393841188	6.669038752	5.06E-05	0.000594336
GSN	0.594334377	8.010450963	1.19E-07	2.96E-06
CRB2	-1.14209091	0.739346291	0.000301285	0.002640858
ALAD	-0.342630489	5.755960357	0.00105611	0.007334602
PTGES	1.672813912	2.253960954	4.35E-16	4.28E-14
LCN2	1.212475939	7.40463053	4.21E-27	1.38E-24
DPH7	-0.455459435	4.501240507	0.000430062	0.003556419
COMMD3	0.546717983	3.500308855	0.000488687	0.003927786
RSU1	0.494480553	5.2064405	6.04E-05	0.000690197
PARD3	0.426619172	6.707886586	2.58E-06	4.58E-05
ADD3	-0.417206509	8.033704443	8.20E-05	0.000888237
BTBD10	0.474209578	5.740452188	1.75E-05	0.000244228
ADM	0.549979559	3.592066677	0.000849073	0.006113481
SYT8	-0.935725582	2.56437077	0.00025622	0.002301629
TNKS1BP1	0.538566134	8.525453495	3.44E-08	9.56E-07
ST14	0.618762629	9.013208073	1.68E-10	7.36E-09
CHEK1	-0.381332537	6.381962863	0.000172149	0.001646497
MPZL2	0.355094459	6.152556709	0.000329867	0.002849584
DSN1	-0.443133201	5.483191591	0.000223793	0.0020574
ORAOV1	-0.38278701	4.862402619	0.000976344	0.006863875
CDC42EP2	0.470539608	5.43369298	4.56E-05	0.000544174
TM7SF2	0.436173807	5.021914333	0.000583181	0.004525831
ALDOA	0.597159268	9.770706554	3.84E-07	8.35E-06
ITGB1	0.60605031	9.034051912	1.18E-11	6.56E-10
HNMT	-0.498016522	5.294721392	1.32E-05	0.000192026
PRSS23	0.772242315	7.175217288	1.35E-08	4.13E-07
DIXDC1	-0.591883302	3.308728469	0.00020461	0.001907843
IL18	0.81958363	3.476331318	3.41E-06	5.85E-05
PIP4K2A	0.529235353	5.825148021	2.49E-06	4.43E-05
FREM2	-0.853534349	4.642176272	2.99E-09	1.05E-07
FOXO1	0.630449383	5.719074454	2.70E-07	6.14E-06
UBC	0.573709624	8.833548579	8.18E-09	2.62E-07
ITPR1	-1.438078055	1.51185468	7.12E-06	0.000111161
TMEM86A	1.048156162	2.830987191	1.04E-09	4.03E-08
PLBD2	0.564606039	6.167846049	1.61E-06	2.97E-05
ACAD8	-0.407947417	5.105567977	0.000263086	0.002351013
NCAPD3	-0.435545841	7.415010619	2.67E-05	0.000343601
ADAM8	0.819288086	5.818371351	1.20E-08	3.73E-07
TMEM45B	0.419846708	6.190797058	0.000333252	0.00286977
SAV1	0.708872905	6.4838179	1.16E-10	5.20E-09
PDE3B	-0.57579882	5.374792631	6.81E-05	0.000766621
SUV39H2	-0.437507162	4.713006261	0.000209282	0.001947443
NMT2	-0.505141271	3.657180827	0.000461874	0.00375177
IGSF10	-0.848106872	3.201926732	6.52E-08	1.71E-06
SPEF2	-0.726896027	2.47693187	0.00049803	0.003989746
NADK2	-0.646278306	5.346807018	4.04E-08	1.11E-06
ANKRD22	1.204877745	4.769145316	2.87E-19	4.53E-17
PANK1	-0.433520999	4.575484917	0.00051178	0.004079815
GGPS1	0.351977488	6.372349275	0.00080309	0.00584622
SREK1IP1	-0.519680375	5.995560433	3.57E-07	7.79E-06
BANK1	-0.740904342	1.809722893	0.001033569	0.00721085
DAB2	0.533917917	5.238822528	1.16E-06	2.24E-05
ACOXL	-0.8969177	3.09055479	2.03E-07	4.74E-06
CAST	0.521943374	8.096327273	4.21E-09	1.42E-07
NR4A2	0.547697597	3.870614385	0.000158081	0.001528973
PLA2R1	-0.632186731	5.182168756	7.06E-05	0.000788632
SLC25A27	-0.923342137	3.531356448	9.49E-08	2.40E-06
ADGRF1	0.812756638	6.288414408	1.88E-16	1.93E-14
ADGRF4	0.984669193	3.183467045	2.46E-08	7.04E-07
CMTM7	0.644836896	4.498891362	1.92E-07	4.49E-06
LURAP1L	0.773640989	3.396347093	6.87E-07	1.42E-05
CMIP	0.444418505	6.915782397	4.79E-06	7.86E-05
SREK1	-0.50641264	7.393664034	7.52E-05	0.000829315
ANKRD29	0.498680219	4.348752879	0.000112562	0.001160584
C16orf74	0.553711684	4.694462288	0.000278163	0.002464906
UBASH3B	0.409914372	6.075456142	2.04E-05	0.000278095
PITPNC1	0.635134485	6.882622016	1.14E-10	5.16E-09
C4orf19	0.470186287	6.046022415	2.77E-06	4.88E-05
PGM5	1.823574694	3.215377353	1.11E-25	3.23E-23
CCSAP	-0.540052534	4.855703876	6.15E-06	9.78E-05
SH3RF1	0.362571074	6.224305043	0.000443402	0.00363705
TSEN2	-0.466405568	4.168393831	0.000527675	0.004175227
ACSS1	-0.604309076	6.559966281	1.82E-10	7.91E-09
PI4K2A	0.519433081	5.010533462	3.74E-06	6.32E-05
GOLGA7B	1.21530889	3.556918758	5.86E-16	5.68E-14
RHOC	0.999399831	7.127909574	1.04E-08	3.24E-07
SLC7A7	-0.536802925	3.927831081	9.89E-05	0.001044064
PDIA4	0.437219765	8.95554495	1.70E-07	4.02E-06
SLC26A2	-0.873403851	3.82214633	1.16E-05	0.000171693
PXYLP1	-0.558857243	3.661317307	0.000630618	0.004791166
RAET1L	1.381282081	0.943938836	3.22E-06	5.56E-05
DPY19L4	-0.463102858	6.172347985	5.03E-05	0.000591794
BACH1	0.373630969	6.9000017	0.000401995	0.003375092
PCGF6	-0.842174794	2.267215166	0.000110217	0.001141186
SFXN2	-0.455444473	4.674319751	8.06E-05	0.000876699
PCDH1	0.590358279	7.330566405	8.41E-09	2.68E-07
SH3RF2	0.410654134	4.573117703	0.000392918	0.003311017
HKDC1	0.701373083	6.120332155	1.69E-13	1.25E-11
HK1	0.309328808	7.289197016	0.000749932	0.005529538
ZFAND3	0.432827722	6.706696344	2.62E-05	0.000339168
RAB11FIP1	0.904905388	6.443543676	2.64E-11	1.35E-09
FBXO32	0.69024538	5.455799629	3.19E-11	1.61E-09
B3GNT7	0.955290239	1.710561301	6.90E-05	0.000775033
PDE6D	0.519469628	3.95049981	0.000290692	0.002561068
NECAP2	0.503437273	5.755887096	0.000530618	0.004191805
PAXIP1	-0.42350248	5.162751206	0.000582887	0.004525831
CLDN12	0.45185556	7.091037727	3.71E-06	6.29E-05
MMP14	0.553168136	3.42185445	0.00025029	0.002266131
ST3GAL2	-0.62712782	5.38585868	6.33E-05	0.000717014
CACNA1D	-1.096724787	4.898245159	3.50E-08	9.71E-07
FAM81A	-0.550227099	5.215288423	9.99E-07	1.98E-05
MYO1E	0.341603263	6.38733243	0.000779771	0.005718873
TSC22D3	0.533187605	5.093009662	4.33E-05	0.000521488
ETS2	-0.427775402	8.505625713	4.06E-07	8.80E-06
GRHL3	0.818386496	3.354533009	9.09E-08	2.31E-06
GALNT14	0.362268593	5.647107264	0.000537546	0.004238687
RHPN1	-0.668151976	4.549946881	2.54E-07	5.81E-06
AHCYL2	0.414446208	5.358781756	0.000430398	0.003557061
B4GALT5	0.655490671	8.088326498	3.51E-13	2.47E-11
GDPD5	-0.66150258	3.177980957	2.57E-05	0.000333852
TAGLN2	0.556123562	8.48627689	0.000390172	0.003291915
DUSP23	0.610313344	3.633671712	0.000700009	0.005214589
PINK1	0.786234504	5.319745078	1.21E-09	4.62E-08
LAD1	0.716874232	7.805141815	1.31E-13	9.81E-12
ADIPOR1	0.414452004	7.137838659	8.45E-05	0.000908998
CYB5R1	0.511872665	4.792941636	0.000526909	0.004171564
ATP13A2	0.634940865	6.216192715	7.38E-09	2.39E-07
BTG2	-0.717033143	5.083539941	1.01E-09	3.95E-08
THEM4	-0.570080429	4.335163219	5.42E-06	8.75E-05
ATP6V0D1	0.648692455	6.306528122	4.30E-07	9.25E-06
ZYX	0.853709018	6.952112553	3.04E-16	3.05E-14
NPR2	-0.74675313	3.717004892	3.37E-06	5.78E-05
GNE	0.348852886	6.504345097	0.000145513	0.001427501
G6PD	0.630517015	8.349059188	6.48E-11	3.13E-09
CSTB	0.659946081	7.278356398	3.05E-09	1.07E-07
LSS	0.667160106	3.894000334	1.09E-06	2.15E-05
SHKBP1	0.371003693	6.891253346	0.000719843	0.005344958
DEDD2	0.547840955	5.325949522	0.000158526	0.001531114
IL6R	0.681407621	3.552081245	3.36E-06	5.78E-05
FDPS	0.432095938	7.256877017	0.000639924	0.004848463
LMNA	0.377497272	9.456637007	0.000319056	0.002775386
RECQL4	-0.411112479	5.207730957	0.000849144	0.006113481
C5orf45	-0.594040278	3.771154992	8.68E-05	0.000930796
SQSTM1	0.803187443	9.841056732	1.84E-16	1.90E-14
MGAT4B	0.440397291	8.528227076	1.27E-05	0.000185815
PSMC2	0.43672983	7.159384581	0.001041893	0.007256499
THAP8	0.828267311	1.891779459	0.000396995	0.003341277
IKZF3	-1.074769018	1.214979379	8.38E-05	0.000904498
SRSF2	-0.460676382	7.954558802	6.54E-08	1.71E-06
ZNF577	-0.860427129	1.95706789	0.000336959	0.002892671
EMC10	0.671608667	7.445959994	1.44E-10	6.34E-09
PLCD3	0.468595452	7.000254195	1.91E-05	0.000262248
AQP5	-0.963707866	3.230776951	4.34E-10	1.81E-08
RACGAP1	-0.37871779	6.547480284	0.000300236	0.002638395
CXCL16	1.003854968	4.766129191	2.38E-13	1.72E-11
EIF4A1	-0.912771405	3.576051799	7.58E-05	0.000833614
WDR90	-1.094712811	5.328313538	1.96E-14	1.64E-12
CLPB	0.369235375	4.983555628	0.000775419	0.005696076
NEU3	-0.624573682	5.170545191	1.52E-06	2.83E-05
UBXN1	0.40484868	6.549772054	0.000227829	0.002088914
FGF19	0.519624464	6.297169489	5.55E-05	0.000642615
PDZK1IP1	0.458511845	4.101668119	0.00053328	0.004209883
AK4	-0.480791764	4.955455091	2.52E-05	0.000328883
JAK1	0.488753479	7.011824767	1.40E-06	2.62E-05
RAVER2	-0.666892518	4.829224414	5.63E-08	1.49E-06
DHRS3	0.642632429	5.935311867	6.66E-08	1.73E-06
UBXN10	-0.79151841	2.025147263	0.000574258	0.004470533
NFIA	-0.519365631	6.111893509	0.000605342	0.00465045
HENMT1	-0.447570461	4.242036653	0.000476327	0.003848696
ZNF496	-0.372046516	5.579784982	0.001089037	0.00752525
PEA15	0.531301026	6.431969128	1.44E-05	0.000205629
FLVCR1	-0.410300847	5.750538472	0.000355717	0.003034749
ATF3	0.673334633	3.558446123	4.30E-05	0.000519061
PKDCC	-0.893388212	4.400755935	2.52E-12	1.56E-10
PIGR	1.32926854	0.464064472	8.10E-06	0.000125021
CAPN2	0.740222945	8.651244741	7.96E-19	1.13E-16
CAPN13	-0.681012187	3.099725621	0.000115292	0.001179879
KCNJ3	-1.734964533	1.348289402	9.52E-11	4.44E-09
PRORSD1P	-1.228463321	0.986168444	5.06E-05	0.000594183
ADCK3	-0.473417812	4.979971786	2.43E-05	0.000319934
SGPP2	0.419440313	6.250202466	3.23E-05	0.000401899
NEURL3	1.067410669	1.424056656	5.65E-05	0.000652082
CTSS	0.622417754	4.608229807	2.89E-07	6.49E-06
S100A11	0.853829372	8.679567113	3.51E-11	1.76E-09
ANTXR2	0.836157345	6.289453229	3.50E-19	5.40E-17
PBXIP1	0.407419836	6.020375277	4.90E-05	0.000579413
CLDN1	0.430713801	5.941204336	0.000435936	0.003594184
C1orf106	0.596627256	5.282264036	7.24E-07	1.48E-05
POGLUT1	-0.592241492	4.665682036	2.02E-06	3.69E-05
ELF3	0.690811642	6.789342529	3.37E-11	1.69E-09
PPM1L	-0.6919871	4.605937677	8.04E-05	0.000875939
CDS1	0.362408257	6.487714545	0.000121628	0.00123552
TIPARP	0.608745168	7.106439016	2.70E-10	1.16E-08
MTHFD2L	-0.527885206	3.936931403	0.000464258	0.003766684
CXCL1	3.66340379	3.261854253	2.05E-80	2.81E-76
TOPBP1	-0.36852992	7.228036401	0.000473101	0.003824879
CDCP1	0.564099444	6.964191965	2.97E-07	6.64E-06
LRRC2	-1.621837162	1.171265905	2.13E-08	6.11E-07
ZC3H12A	0.865718804	4.646308164	4.75E-11	2.33E-09
LIPH	0.780614149	6.676902775	1.88E-17	2.14E-15
RPN1	0.414733239	8.923636105	4.72E-05	0.0005609
RFC4	-0.53640785	5.261361742	0.000226349	0.002076732
CDC25A	-0.515544522	4.477408446	2.62E-05	0.000339168
ZNF589	-0.565035066	3.316650369	0.00035953	0.003065372
PLXNB1	-0.570503239	7.075164525	0.000102098	0.001068779
HMGB2	-0.438211447	7.74344348	0.00017576	0.001676371
MAD2L1	-0.423844272	6.295813488	0.000779186	0.00571764
CEP44	-0.49509163	4.171430654	0.000593595	0.004583354
ITGA2	0.487795025	7.991721947	0.0010945	0.007551608
STARD4	0.425674329	6.637889986	3.58E-06	6.09E-05
GPX8	0.502999299	4.576845427	0.000771335	0.005669103
FOXQ1	0.341808219	6.098078744	0.000495778	0.00397548
08-sep	-0.43399426	6.813786623	7.81E-06	0.000120885
STK17A	0.562533776	4.105193971	0.000218272	0.002023083
TRA2A	-0.339163539	7.241478602	0.000102103	0.001068779
STEAP1	1.082421405	3.203649223	3.54E-08	9.79E-07
USP49	-0.556868865	3.753140732	0.000415563	0.003453145
BRI3	0.487101712	6.716472324	0.000169361	0.00162096
CTSB	0.405722583	7.213593991	0.000192491	0.001814534
HNF4G	-0.508160783	5.452191914	4.01E-05	0.000488975
OSGIN2	0.368046698	6.051930258	0.000367063	0.003123789
NOS3	1.143391328	2.617985324	9.15E-11	4.32E-09
CDK5	0.567547468	4.402645571	2.71E-05	0.000347665
YWHAZ	0.316555567	9.551303645	0.000666049	0.005015651
GEM	1.103260509	1.82306761	6.18E-07	1.28E-05
PDP1	0.710348208	5.755002963	1.20E-10	5.36E-09
FAM219A	0.651019952	4.191129255	1.08E-06	2.14E-05
ALDH1A1	-1.132130031	8.487096904	3.15E-28	1.17E-25
RASEF	0.405760296	7.144278543	0.00023238	0.002122147
CLDN3	1.096714304	6.383930975	9.27E-19	1.29E-16
CARD19	0.643471427	4.34053655	1.23E-05	0.000180494
WNK2	-0.518645722	4.680518118	0.000202681	0.001893319
ZNF367	-0.594678215	5.069943925	8.05E-08	2.08E-06
AQP7	-2.423195103	0.316513475	1.30E-08	4.00E-07
VCP	0.468792462	9.014253047	6.14E-07	1.28E-05
HECTD2	-0.916492481	2.274827191	4.72E-06	7.77E-05
CLDN2	-0.977343217	5.815224027	2.70E-21	5.08E-19
DDIAS	-0.480223626	4.480830614	0.000135687	0.001346486
C10orf10	0.978363232	4.134315981	8.11E-13	5.46E-11
ZNF22	-0.544418352	5.192734903	4.57E-06	7.54E-05
KLHDC2	-0.438334982	5.113458041	0.000103476	0.00108062
KBTBD6	-0.437848804	4.39068308	0.000333456	0.00286977
QSOX2	-0.382428379	5.963201541	8.67E-05	0.000930308
NDRG2	-1.053270279	2.897503875	5.60E-09	1.86E-07
ARHGEF40	-0.793005227	4.29994772	1.10E-09	4.23E-08
NSMF	0.526253573	6.297579428	6.37E-08	1.67E-06
BTNL9	-0.883762865	5.08296366	1.27E-11	6.95E-10
METTL3	-0.406137606	4.692334615	0.000609533	0.00467229
ZFYVE1	0.619279834	3.874205808	2.19E-05	0.000295079
UBTD1	1.215931552	3.030712428	4.37E-12	2.58E-10
PSMC3	0.474238795	7.277642309	1.87E-05	0.000258323
TAF1D	-0.36193844	7.583855149	4.33E-05	0.000521488
ABTB2	0.701145232	5.847695306	5.22E-12	3.01E-10
AMN	-1.993643771	0.229569921	5.43E-06	8.75E-05
SPINT1	0.6107346	8.627515024	2.03E-08	5.84E-07
NOLC1	-0.321808668	8.001367421	0.000118391	0.001207995
COX11	-0.496894508	5.337698587	1.81E-05	0.000251424
WBP1L	0.336730094	5.897147355	0.001055504	0.007334095
SMPD1	0.782919062	2.80121371	6.76E-06	0.000106525
ILK	0.490380248	7.038537103	2.82E-05	0.000359361
TAF10	0.497847999	5.921646065	2.80E-05	0.000356842
TPP1	0.437436123	7.682456195	3.88E-07	8.42E-06
MSS51	-0.861925653	1.432920868	0.001004082	0.007037281
USP54	0.621259256	7.284260033	1.94E-09	7.01E-08
PPFIBP2	-0.768213109	4.938592726	1.87E-11	9.85E-10
SERPINB8	1.012801266	4.345987332	9.71E-14	7.38E-12
CLEC3A	-1.045699052	7.302938933	5.64E-21	1.03E-18
SEC11C	0.574240289	4.528711534	0.000232931	0.002123953
HSP90B1	0.420549499	10.00096969	4.48E-06	7.41E-05
B2M	0.642704152	6.952930599	1.18E-06	2.28E-05
SLFN5	0.74861982	7.602341372	1.22E-11	6.72E-10
PPIB	0.670443966	8.865037802	8.09E-06	0.000125021
KIAA0101	-0.89813875	4.987834369	1.01E-10	4.66E-09
NAV2	1.138787743	1.762808766	1.90E-06	3.48E-05
C18orf54	-0.541651485	3.760780508	0.000913273	0.006520529
STX3	0.464178668	7.565150618	1.67E-07	3.97E-06
PIP4K2C	0.437371245	6.498295215	2.46E-05	0.000322223
SMAD3	0.532325386	8.214964404	2.80E-07	6.31E-06
MAP1A	0.952351898	2.811011468	4.45E-08	1.20E-06
RCCD1	-0.482944557	4.844694147	1.94E-05	0.00026569
MARS	0.439673921	7.801396738	1.39E-06	2.61E-05
PDIA3	0.427700246	9.185882684	1.86E-05	0.000257634
TMEM92	0.489018324	4.358331575	0.000513699	0.004085812
FAM102A	0.847271471	6.985826873	4.35E-16	4.28E-14
GOLGA2	0.318944192	7.028582751	0.000449182	0.003679117
SLC27A4	0.56656417	5.120371138	4.51E-05	0.000539956
C15orf39	0.586070172	6.372907198	1.64E-07	3.91E-06
ENGASE	-0.978825656	4.286298654	3.33E-12	2.01E-10
MYO5B	0.784745264	7.072874088	3.44E-12	2.07E-10
TPM4	0.500122616	8.06792377	2.56E-06	4.54E-05
GPX4	0.481044591	7.620779239	0.000828407	0.005989281
MIDN	0.339992004	6.59256683	0.000740231	0.005466809
MVD	0.583077193	5.665783122	1.90E-05	0.000261694
TUBA1A	1.242040049	2.178750585	3.13E-07	6.95E-06
AXL	0.917209381	3.27177323	5.35E-09	1.78E-07
PSCA	-0.708809828	2.236669144	0.000522117	0.00414551
SEMA6B	1.421145437	1.52957597	1.95E-08	5.65E-07
KIFC2	-0.472625214	4.275830898	0.000305775	0.002674776
KLK6	1.283926164	8.923102047	9.92E-27	3.17E-24
KLK11	0.782577122	5.984339495	1.65E-12	1.05E-10
KRT80	0.856434214	7.500258441	2.33E-15	2.18E-13
SPRYD3	0.399243947	5.838741811	0.000377286	0.003194958
IGFBP6	0.942471528	6.234777244	1.04E-10	4.74E-09
CDK2AP2	0.520660905	5.745020213	0.000671659	0.005045032
RAB26	-0.649086751	2.863179267	0.000199143	0.001867
BEST1	0.836022178	2.962930627	1.88E-07	4.42E-06
FTH1	0.733626061	10.38957642	1.39E-08	4.21E-07
SLC3A2	0.62485732	8.010397154	7.18E-07	1.47E-05
CCDC88B	0.849376872	2.41277478	6.90E-06	0.000108183
PBK	-0.656202095	3.682402273	2.91E-05	0.000369312
RNF187	0.372672905	5.917375758	0.000908415	0.006489216
DDIT4	1.130386422	6.622482722	2.95E-22	6.45E-20
DEGS2	-0.622579398	4.081894186	1.42E-05	0.000203071
FILIP1L	0.544980019	3.607333936	0.000186606	0.001761483
ING5	-0.466831196	5.197655954	9.17E-05	0.000976604
