Symbol	logFC	logCPM	PValue	FDR
MAP3K12	-0.76638888	4.170222755	7.58E-09	1.77E-07
ESYT1	0.398913642	6.908860769	9.20E-05	0.000686304
VPS37B	0.43714234	6.381360771	4.70E-05	0.000387172
RHOF	0.902916012	7.305722605	2.13E-18	2.53E-16
ZIC5	-0.578827133	4.78000237	1.57E-06	2.03E-05
SLC38A6	-0.868737591	2.14242846	3.52E-05	0.000302292
PTGR2	-0.966353672	4.056523893	3.71E-12	1.70E-10
JDP2	0.592208556	4.828325807	3.06E-06	3.68E-05
WARS	0.667193681	7.332816386	2.63E-11	9.94E-10
MESDC1	0.496753657	5.166518578	2.97E-05	0.000260086
IGF1R	-0.486513381	5.571586268	4.81E-05	0.000394655
ARRDC4	0.765445359	5.865946101	7.46E-11	2.62E-09
ADAMTS17	-0.93559558	2.437820036	1.54E-06	1.99E-05
SCAMP2	0.435591474	6.284427798	5.00E-05	0.000406903
HAPLN3	0.912648507	4.56516245	3.21E-12	1.50E-10
ABHD2	0.581096872	7.211239084	2.35E-08	4.87E-07
MFGE8	0.689113448	7.120482003	6.70E-12	2.88E-10
FURIN	0.537381619	6.400572243	1.09E-06	1.47E-05
ITGAX	1.469186667	3.320781146	1.17E-17	1.24E-15
NKD1	-0.695940635	3.966825956	3.38E-07	5.25E-06
CMTM3	0.903394684	4.192513404	1.95E-10	6.33E-09
MAP1LC3B	0.81675571	7.727188792	8.44E-13	4.51E-11
TLDC1	0.737221467	6.135238392	1.12E-11	4.60E-10
OSGIN1	1.001950442	4.214065339	7.50E-12	3.20E-10
RPS2	0.403089187	8.124521361	5.37E-05	0.000432839
NPEPPS	0.475355383	8.414144927	4.45E-07	6.76E-06
ARSG	-0.936545362	4.35238012	3.27E-12	1.53E-10
TAF4B	-0.520928305	5.468501966	2.20E-06	2.74E-05
IMPA2	-0.716776153	3.173407191	1.69E-05	0.000161927
OSBPL1A	-0.660071489	4.870049484	1.66E-08	3.59E-07
NPC1	0.574995565	7.477962605	4.19E-09	1.04E-07
ARHGDIA	0.523624651	8.326741124	3.76E-07	5.78E-06
RNF165	-1.373131987	2.127264481	5.32E-11	1.93E-09
MBD1	0.472912831	5.722738134	2.52E-05	0.000227321
PMAIP1	0.505705447	7.013163997	3.97E-06	4.59E-05
GRB7	1.126934915	5.729180678	2.13E-21	3.63E-19
SAMD1	-0.507913149	4.422361201	0.000112191	0.000812037
TPGS1	0.801995156	2.649955826	8.95E-05	0.0006721
SH3GL1	0.61672708	6.010278298	1.32E-08	2.91E-07
DPP9	0.82810173	6.692126156	8.20E-15	5.66E-13
URB1	-0.554171832	6.436780571	3.10E-07	4.85E-06
EMP3	0.852463032	5.160258699	1.27E-12	6.56E-11
LMTK3	0.996606335	5.685910944	1.05E-15	8.33E-14
RNPEPL1	0.523712782	5.570572308	6.96E-06	7.49E-05
EVI5L	0.646116824	4.581281705	5.99E-07	8.73E-06
PSMB6	0.492196187	6.107924474	5.04E-06	5.65E-05
NOSIP	0.548161456	5.939053928	1.31E-06	1.72E-05
EFHD2	0.799025365	6.10544901	2.11E-13	1.20E-11
SH3BGRL3	1.440584529	6.643330838	9.96E-40	7.42E-37
CNKSR1	0.547344032	4.874105733	1.23E-05	0.000122636
BCL10	0.75767693	6.130489975	2.99E-12	1.41E-10
CYR61	-0.699662601	4.503578019	3.00E-08	6.09E-07
PRKACB	-1.016423544	8.071857063	1.64E-28	5.53E-26
ZNF697	0.596569023	4.572102733	3.26E-06	3.87E-05
UCK2	-0.440671316	6.449693342	1.57E-05	0.000151912
PFDN2	0.558031675	6.537340548	1.19E-07	2.10E-06
HMCN1	-1.627152982	1.231999098	1.13E-09	3.15E-08
TUFT1	0.601309757	4.733333358	2.73E-06	3.31E-05
SF3B4	0.427996773	6.120965122	6.45E-05	0.000506554
CGN	0.471628435	5.687061532	2.57E-05	0.000230703
PI4KB	0.536953468	6.053399203	4.54E-07	6.88E-06
DTL	-0.773123432	4.750858974	2.42E-10	7.77E-09
VASH2	-0.749795578	3.229511487	2.56E-06	3.14E-05
DUSP10	1.288033441	2.870035502	1.18E-11	4.80E-10
TPM3	0.422289631	8.036229837	1.37E-05	0.000134643
SLC39A1	0.458364966	5.696133093	6.07E-05	0.000480157
NA	-0.594088014	5.596350177	8.07E-08	1.49E-06
GUK1	0.838115249	5.500135445	1.16E-10	3.91E-09
MBOAT2	0.643022312	5.917814644	7.79E-09	1.81E-07
PARP1	-0.419799662	8.043027854	6.86E-06	7.40E-05
WNT9A	1.936315308	3.526648841	1.24E-28	4.26E-26
ARL8A	0.489084301	5.320957281	2.70E-05	0.000240813
RHOB	0.764620426	7.16125284	3.89E-14	2.42E-12
ATP6V1C2	-0.98434197	2.085454555	1.23E-05	0.000122087
EML4	-0.437047036	6.963906464	1.00E-05	0.000102951
WDPCP	-1.220624937	1.643321045	8.81E-07	1.22E-05
RALB	0.636557391	6.49910206	8.25E-10	2.36E-08
SLC20A1	-0.471396911	7.486623923	6.44E-07	9.29E-06
ZC3H8	-0.573430006	4.924868232	3.23E-06	3.84E-05
CDCA7	-0.80336924	5.412642752	6.98E-13	3.77E-11
PHOSPHO2	-1.486210649	0.619505736	4.91E-05	0.000401867
ANKMY1	-0.591796492	4.247591882	8.82E-06	9.25E-05
VGLL4	0.665784517	6.072974905	6.21E-10	1.87E-08
CSRNP1	0.537101875	4.486913308	6.19E-05	0.000488816
CTDSPL	-0.457263437	5.167683387	6.49E-05	0.00050876
PTPRG	-0.509403049	6.705227956	2.18E-07	3.62E-06
IL17RD	-0.58766219	5.497820726	8.80E-08	1.61E-06
PHLDB2	-0.737134232	8.220518937	1.39E-15	1.08E-13
ABHD10	-0.511379312	7.738624539	1.27E-07	2.23E-06
MED12L	-0.897157012	3.017449754	3.85E-08	7.61E-07
NCEH1	0.976791925	5.464996273	4.34E-16	3.61E-14
MANF	0.710822101	6.212656852	5.44E-11	1.96E-09
OCIAD2	0.768002009	5.585700836	1.02E-10	3.51E-09
TBCK	-0.477925076	4.87606181	5.54E-05	0.000443845
DDIT4L	-0.721470772	3.235171249	1.18E-05	0.000118609
SPATA5	-0.450693402	5.327204453	4.72E-05	0.000388675
SKP2	-0.68877347	4.541882255	7.62E-08	1.42E-06
PLK2	-0.469090975	6.031837536	1.90E-05	0.000178022
LHFPL2	0.514164845	5.745022568	3.05E-06	3.66E-05
SSBP2	-0.982636955	2.172776984	4.31E-06	4.93E-05
PPIP5K2	-0.684232048	5.906136573	4.91E-11	1.80E-09
PAM	-0.357080249	8.953886386	0.00012561	0.000893249
RNF145	-0.675540726	6.929691907	8.25E-12	3.47E-10
PCYOX1L	-0.532673655	4.420719736	6.63E-05	0.000516706
TNIP1	1.116512742	6.048816528	1.01E-23	2.13E-21
G3BP1	-0.425055448	8.729028599	2.57E-06	3.15E-05
IRAK1BP1	-0.635482703	3.464549627	5.59E-05	0.000446739
MMS22L	-0.897707812	5.511647309	9.33E-17	8.57E-15
PM20D2	-0.697028969	6.293157236	1.72E-11	6.80E-10
TBC1D32	-0.751568089	4.053648376	2.31E-08	4.81E-07
ARHGAP18	-0.517612686	8.014544521	7.79E-08	1.45E-06
SHPRH	-0.796652729	5.129266101	1.33E-12	6.82E-11
CREB5	0.788591078	2.953907205	5.66E-06	6.23E-05
TMEM168	-0.443456958	5.379876637	5.56E-05	0.000445161
SH3KBP1	0.69698197	7.383814673	7.65E-12	3.25E-10
MSN	0.527072897	8.341434807	3.79E-08	7.51E-07
CCDC120	0.73986092	4.243820036	1.27E-07	2.23E-06
ZNF711	-0.690563575	4.479765447	4.49E-08	8.78E-07
FBXO25	-0.854150222	4.943161399	9.22E-13	4.87E-11
NSDHL	0.654859152	4.726649992	2.31E-07	3.80E-06
MAL2	0.423844768	8.489457143	4.05E-05	0.000342578
NFIB	-0.649032374	4.675310816	1.67E-07	2.83E-06
CDKN2B	0.959413473	4.262026165	1.32E-11	5.32E-10
CBWD5	-0.913762007	2.201313614	2.00E-05	0.000186377
CEP78	-0.446753454	5.878191518	2.45E-05	0.000221912
C9orf3	-0.872572756	2.742160968	5.66E-07	8.32E-06
GTF3C5	0.513584099	5.795309945	3.03E-06	3.64E-05
LCN2	2.16886394	3.388377549	7.98E-24	1.71E-21
RSU1	0.458812514	5.298497648	6.45E-05	0.000506554
ADD3	-0.475612192	6.182232167	3.15E-06	3.76E-05
TCF7L2	-0.698735037	8.384188992	2.54E-13	1.44E-11
ITPRIP	0.927486448	4.434889488	4.90E-12	2.18E-10
BTBD10	0.514003269	5.09761555	1.84E-05	0.000173036
TNKS1BP1	0.573675955	7.077443079	1.71E-08	3.68E-07
SESN3	-0.73579971	4.027882525	4.23E-08	8.29E-07
NPAT	-0.458682621	5.272918968	3.55E-05	0.000304289
ATM	-0.710646129	6.772734345	1.44E-12	7.32E-11
GLB1L2	-0.620931357	4.514198462	1.17E-06	1.56E-05
ST14	0.779664165	7.538355919	3.98E-14	2.47E-12
CDC42EP2	0.527268842	4.428529225	5.54E-05	0.000444059
ALDOA	0.607146377	9.491340734	3.03E-09	7.83E-08
HMGA2	-0.378010858	8.951801964	3.03E-05	0.0002648
MKX	-0.892359186	5.860905113	8.48E-17	7.95E-15
MPP7	-0.490958789	7.726793112	3.18E-07	4.97E-06
ITGB1	0.393491162	9.080486328	0.000106177	0.000773652
ARID5B	-0.848476197	4.880490463	3.58E-12	1.66E-10
LATS2	0.485858813	5.18703498	4.39E-05	0.000366369
GPM6A	-1.355782014	2.497761204	1.28E-11	5.17E-10
FAM173B	-0.678310565	3.510976763	1.03E-05	0.000104994
DIXDC1	-0.957425184	3.367014599	1.07E-09	2.99E-08
IL18	0.590228501	7.020019855	5.44E-09	1.32E-07
PIP4K2A	0.400488743	7.352782404	5.80E-05	0.000460612
CRIM1	-0.568161141	5.943091339	4.55E-08	8.86E-07
SEC24D	0.382092195	7.149810744	0.000106659	0.000776765
UBC	0.713374483	9.145640049	4.37E-14	2.68E-12
ITPR1	-0.806835018	3.596297511	4.12E-08	8.10E-07
ANK3	-0.723142915	4.628698492	1.74E-08	3.73E-07
SLC2A13	-0.666652279	4.451428319	1.61E-07	2.74E-06
MAGI1	-0.670785486	6.868149736	2.35E-11	8.98E-10
SRFBP1	-0.600604113	3.713093981	4.73E-05	0.000388968
MIPOL1	-0.581055421	4.158348939	2.32E-05	0.000210864
NUBPL	-0.607267979	3.876528428	1.88E-05	0.000176686
TEX9	-0.946117078	2.749372423	8.62E-08	1.58E-06
ADAM17	0.410487421	6.860586843	6.53E-05	0.000510479
SACS	-0.431272356	7.275805235	1.91E-05	0.000178943
BAG3	0.581713857	6.440906791	2.04E-08	4.30E-07
AP1S3	-0.391141381	7.656313241	2.96E-05	0.000259958
RABGAP1L	-0.510041471	5.964536392	5.29E-06	5.90E-05
HSPB8	1.033176646	3.063502274	2.04E-08	4.30E-07
PDK1	-0.630368444	4.684705855	2.83E-07	4.52E-06
PDE3B	-1.234055015	3.800626255	7.07E-18	7.69E-16
NMT2	-0.482107081	5.006600148	4.21E-05	0.000354023
CAMK4	-0.740872577	3.763768534	2.68E-07	4.32E-06
PLEKHH2	-0.568006339	4.416231404	6.15E-06	6.70E-05
PFKM	-0.603203288	7.028925874	6.41E-10	1.92E-08
TMEM123	-0.377549954	8.59595381	6.88E-05	0.000534588
GPD1L	-0.47998279	5.094075476	3.09E-05	0.000269258
PELO	0.507139951	5.332428569	1.38E-05	0.000135498
UTRN	-0.705287839	5.469857633	9.70E-09	2.20E-07
ZNF117	-0.825383005	3.953087847	1.41E-09	3.86E-08
ADGRA3	-0.557424541	6.203151046	7.71E-08	1.44E-06
BANK1	-1.412031465	2.902570898	5.33E-15	3.79E-13
ANAPC1	-0.54078748	5.289743092	1.82E-06	2.32E-05
CAST	0.492169897	8.131049295	1.38E-06	1.80E-05
BMP6	-1.375016315	0.780601445	0.000118486	0.000850199
SLC25A27	-0.930260908	3.334153061	4.37E-09	1.08E-07
ADPRHL1	0.621410863	3.674806057	5.72E-05	0.000455359
LURAP1L	1.034486254	5.407147311	4.95E-17	4.90E-15
MCOLN2	-0.839495328	3.469875555	7.69E-08	1.43E-06
DDAH1	-0.429010072	5.338345214	0.000126484	0.000896272
DGKE	-0.561469703	4.069936858	2.87E-05	0.000253534
HS2ST1	-0.50947712	6.190728031	5.54E-07	8.18E-06
MSI2	-0.564398418	8.140961751	1.22E-09	3.37E-08
SEMA3D	-1.344916352	1.539771448	4.29E-07	6.53E-06
ANKH	-0.45274102	5.357726821	4.70E-05	0.000387179
CC2D1B	0.613894383	5.065445783	3.64E-07	5.63E-06
TNIK	-0.52571686	6.490048219	2.25E-07	3.71E-06
OBSCN	-0.831355593	5.597246067	4.20E-05	0.000353597
ENAH	-0.369598848	7.844176714	0.000118201	0.000848587
CNTNAP3B	-0.992041492	1.986159941	1.07E-05	0.000108973
TSEN2	-0.895056423	4.296209786	8.19E-12	3.47E-10
DPH3	0.49683878	4.834350646	0.000103606	0.000758045
CYP2U1	-0.684073045	3.691060979	7.88E-06	8.36E-05
KLF10	-0.445960595	6.793609595	6.88E-06	7.41E-05
OTUD6B	-0.527451176	5.649440515	1.95E-06	2.46E-05
AGPAT5	-0.671275383	7.143073888	5.27E-12	2.32E-10
PI4K2A	0.589250016	5.340030622	7.75E-07	1.09E-05
GRAMD3	0.794162728	4.447412022	2.36E-09	6.22E-08
RHOC	1.190570811	6.775874535	3.39E-27	1.07E-24
TTN	-1.329920872	0.399992556	9.99E-05	0.000735128
DEPTOR	-1.03161252	2.631974995	4.71E-08	9.11E-07
PPARGC1B	-0.687000319	4.704378219	8.84E-09	2.03E-07
RAET1L	1.380582964	0.882319298	7.79E-05	0.000597751
WHAMM	0.610505228	3.915768701	3.54E-05	0.000304289
TSPAN7	-1.582981834	0.864278797	2.40E-06	2.96E-05
SFXN2	-0.771091223	4.005467707	2.42E-08	5.00E-07
PCDH1	0.48667511	5.784433116	1.25E-05	0.000124136
SH3RF2	0.665803253	4.553441821	1.98E-07	3.30E-06
FAM122B	-0.416831083	7.850544553	1.17E-05	0.000117792
PHF6	-0.449696096	6.613750993	5.22E-06	5.82E-05
ZFAND3	0.455150019	6.534142752	9.22E-06	9.59E-05
RAB11FIP1	0.484427764	7.213009577	1.08E-06	1.45E-05
ATAD2	-0.514639019	7.231041565	5.29E-07	7.84E-06
FBXO32	0.893988186	4.237364831	1.78E-10	5.81E-09
FBRS	0.512644322	6.442338239	1.82E-06	2.31E-05
B3GNT7	1.258749604	3.184759537	2.60E-12	1.25E-10
SEC13	0.408344145	6.828364411	5.97E-05	0.000472911
STEAP2	-0.468099818	5.676100746	1.50E-05	0.000145544
CLDN12	0.80872901	6.615812093	7.46E-14	4.49E-12
MMP14	1.034342076	5.086559278	3.90E-17	3.94E-15
FAM81A	-0.841985957	2.635929796	4.65E-06	5.27E-05
MYO1E	0.889368321	7.395406746	6.10E-17	5.91E-15
TSC22D3	0.633402615	5.219917542	3.21E-07	5.00E-06
RHPN1	-0.497053809	4.625849203	0.00011531	0.000832481
XKR8	1.131687457	3.379089424	3.43E-10	1.07E-08
TMSB15A	-1.184157078	1.578977897	7.40E-06	7.91E-05
WASF2	0.390721505	7.790889422	5.42E-05	0.000436424
ABHD3	0.664093934	6.367629947	7.59E-10	2.20E-08
FAM46B	0.919048393	2.269677368	4.34E-05	0.000362816
GDPD5	0.57164038	4.495647236	1.16E-05	0.000116238
F11R	0.534446609	7.039412341	8.79E-08	1.61E-06
USF1	0.522605338	4.764978196	3.07E-05	0.000267588
NIT1	0.652020918	5.440330868	8.29E-08	1.53E-06
ZNF276	-0.422938656	5.800957596	6.56E-05	0.000512854
CDA	1.470523556	4.464720072	7.58E-25	1.82E-22
PINK1	1.002302746	5.804958099	2.20E-18	2.58E-16
RAPGEF6	-0.570707967	3.666313173	0.000121926	0.000871933
FBXW5	0.588868118	5.585966387	3.72E-07	5.73E-06
RCAN1	1.031836868	5.555465461	8.77E-17	8.16E-15
ATP13A2	0.588696368	5.516875599	9.69E-07	1.33E-05
PSMB4	0.458240771	7.21649593	2.11E-05	0.000194594
STARD9	-1.111913475	4.383371505	1.61E-19	2.25E-17
MED8	0.773885384	5.218344342	4.90E-10	1.49E-08
ATP6V0D1	0.608415888	4.985056877	1.03E-06	1.39E-05
ZYX	0.797748985	7.198744853	2.63E-15	1.97E-13
VMA21	-0.599363227	6.553641713	1.82E-09	4.91E-08
SLC37A1	0.807937393	4.224325373	6.65E-09	1.58E-07
WDR4	-0.76179187	3.411654466	8.36E-07	1.16E-05
ZNF714	-0.489860324	4.816944822	5.14E-05	0.000416395
ZDHHC12	0.658933809	3.787347151	2.97E-05	0.000259958
DEDD2	0.644463974	4.513427647	1.47E-06	1.91E-05
MPZL3	0.536707801	4.664723909	2.82E-05	0.000249611
IL6R	0.862711719	4.555434083	1.95E-10	6.33E-09
FDPS	0.555330505	7.176880301	3.17E-08	6.38E-07
LMNA	0.509786699	8.959973772	1.14E-07	2.03E-06
IER2	0.453084734	7.235267421	4.86E-06	5.48E-05
SQSTM1	0.841892115	9.367633339	1.20E-18	1.50E-16
MGAT4B	0.440132195	6.74304724	1.19E-05	0.000118785
RPL8	0.364024924	10.67062144	9.07E-05	0.000679678
CELF5	-0.937201458	1.672130433	0.000126548	0.000896272
MFSD12	0.456244448	6.405683387	9.10E-06	9.49E-05
DVL3	0.410733803	6.284844432	8.82E-05	0.000663331
GRIN2C	-1.219421564	1.092913931	4.63E-05	0.000382814
ITGA5	0.71394391	6.225395092	2.92E-11	1.10E-09
ZNF385A	0.608173504	5.24187166	7.21E-07	1.03E-05
EMC10	0.430509982	6.268260732	5.84E-05	0.000462894
CXCL16	0.901617451	5.911729059	7.67E-16	6.13E-14
WDR90	-0.586503196	4.092906664	2.65E-05	0.000236351
CCDC78	-1.105487204	1.670943422	1.26E-05	0.000125178
STX5	0.566414106	5.600758384	7.88E-07	1.11E-05
SYVN1	0.456822736	6.35623667	2.03E-05	0.000188191
RPS6KA4	0.481495074	5.278974449	4.94E-05	0.000403111
FGF19	0.873714366	6.028371555	3.75E-14	2.35E-12
JAK1	0.444494545	7.520302529	1.50E-05	0.000145791
RAVER2	-0.534132081	5.953454367	4.08E-07	6.25E-06
RBBP4	-0.42602499	7.64079756	5.17E-06	5.77E-05
KIAA1522	0.551059893	6.916375236	8.60E-08	1.58E-06
NFIA	-0.975201385	5.113907627	3.13E-16	2.65E-14
FAM102B	-0.513899339	5.469893923	2.71E-06	3.30E-05
ZNF326	-0.499099692	5.718665206	3.48E-06	4.09E-05
ARPC5	0.442791918	6.979910297	1.99E-05	0.000185677
FLVCR1	-0.608006679	5.5887181	2.34E-08	4.86E-07
ATF3	0.459321775	6.177761194	1.59E-05	0.00015338
SNED1	-0.683592224	3.170044739	3.71E-05	0.000317177
TFB2M	-0.489710238	4.802046759	6.27E-05	0.000493959
CAPN2	0.980382252	9.176842792	1.31E-22	2.58E-20
MEMO1	-1.29296799	2.002754276	3.91E-09	9.76E-08
ARL5A	-0.470471912	6.79655785	1.36E-06	1.78E-05
CLHC1	-0.836399153	3.313327132	5.48E-06	6.06E-05
CCDC138	-0.841894739	3.306957524	1.76E-07	2.96E-06
VSNL1	-1.324887413	3.001968449	1.61E-13	9.37E-12
ADCK3	-0.645111466	5.258162274	2.59E-08	5.33E-07
PDLIM5	-0.839089849	8.392613038	9.36E-20	1.34E-17
PACRGL	-0.693213256	3.82793681	1.53E-06	1.98E-05
S100A11	1.305313185	7.07700256	6.82E-37	3.57E-34
SPRR2D	2.053311456	0.574680984	1.46E-06	1.90E-05
TGFA	0.408579627	6.677996123	0.000108411	0.00078709
DCST2	-1.118711869	1.454499042	2.56E-05	0.000230011
C1orf106	1.300301559	4.246998477	3.84E-17	3.94E-15
LRRC58	-0.374600308	7.315658161	7.87E-05	0.000603067
ELF3	1.178739977	6.691469772	4.21E-27	1.30E-24
RNF25	0.619985944	3.786599209	4.92E-05	0.000402051
TGFBR2	-0.517966386	5.49954005	4.22E-06	4.84E-05
NUAK2	0.805000424	2.646675028	5.67E-05	0.000452173
PPM1L	-0.468681879	5.387789022	1.79E-05	0.000168669
SPICE1	-0.546330482	4.229726795	5.62E-05	0.00044836
PTPN13	-0.75092393	5.981557832	5.98E-12	2.59E-10
PPM1K	0.533328837	4.496491088	4.82E-05	0.000395211
IL17RC	0.663940275	3.558977578	0.000119214	0.000854991
PCOLCE2	-1.124767046	2.125897205	4.38E-07	6.66E-06
MTMR14	0.532013409	5.085557304	1.18E-05	0.000118011
CXCL3	1.990040925	0.86196265	6.61E-08	1.25E-06
MTHFD2L	-0.775218637	3.964524409	1.04E-08	2.34E-07
DNAJC5G	-1.053766138	1.641005426	3.01E-05	0.000263005
ZNF513	0.70168512	3.534242718	1.41E-05	0.000137787
WDR43	-0.457735764	7.355183678	2.50E-06	3.07E-05
CDCP1	0.857701333	9.529548377	1.93E-18	2.33E-16
LIPH	0.785391749	5.65192746	4.19E-12	1.88E-10
RPN1	0.505537513	8.350428474	1.56E-07	2.67E-06
PIGX	-0.554657283	4.336850852	2.06E-05	0.000191037
SLC9B2	-0.694360196	4.196367166	2.43E-07	3.97E-06
ZNF589	-0.837945671	4.048992279	8.23E-10	2.36E-08
PLXNB1	-0.508504535	5.111863446	7.59E-06	8.08E-05
INTU	-0.564085049	5.280293029	4.87E-07	7.29E-06
ANXA5	0.436714885	8.255143452	1.41E-05	0.000138267
NAA15	-0.378404067	7.416584614	6.51E-05	0.000509602
ITGA2	0.543852688	7.540582228	2.48E-08	5.12E-07
TMEM161B	-0.449192143	5.337694654	6.19E-05	0.000488816
ADGRV1	-1.124278241	3.607439963	3.09E-15	2.30E-13
ANKRD33B	0.462872018	5.524127609	3.47E-05	0.000298836
CMBL	-0.488019803	5.833846996	4.24E-06	4.86E-05
C5orf63	-0.726925277	2.822009476	4.46E-05	0.000371282
F2RL1	0.618650535	8.271999285	3.52E-10	1.10E-08
RHOBTB3	-1.602274319	7.218507805	4.80E-64	1.13E-60
SERINC5	0.431827169	6.949889271	2.39E-05	0.00021692
CFAP97	-0.451074384	7.168900081	3.93E-06	4.56E-05
UTP15	-0.578852649	5.219657638	3.06E-07	4.80E-06
TERT	-1.514422047	0.646566053	2.87E-05	0.000253269
IL31RA	1.452296879	2.519181435	1.17E-12	6.10E-11
STEAP1	0.704856054	4.044430714	1.08E-06	1.46E-05
CDCA7L	-0.640843649	6.651418237	6.24E-11	2.22E-09
USP49	-0.590993465	4.694582073	9.59E-07	1.32E-05
ZNF704	-1.321044312	6.424145589	3.13E-38	1.93E-35
BRI3	0.588797905	4.64206603	8.97E-06	9.39E-05
CTSB	0.501510129	8.177798845	1.44E-07	2.48E-06
SUN3	1.057957155	2.52095938	6.66E-07	9.58E-06
ALDH7A1	-0.41839063	6.069238577	6.10E-05	0.000482248
YWHAZ	0.406903515	10.13110264	2.20E-05	0.000202124
CTHRC1	-0.959041943	2.35977806	8.05E-06	8.52E-05
GEM	0.795714864	5.605862853	3.95E-10	1.22E-08
TMEM67	-0.719450663	5.70091658	1.55E-11	6.17E-10
FAM219A	0.715545137	4.817212406	1.04E-08	2.34E-07
CCDC171	-0.767958927	2.440766074	0.000103686	0.00075824
UBAP1	0.687086751	5.90731339	4.20E-10	1.29E-08
ABCA1	-1.146081738	1.832637432	1.48E-06	1.92E-05
NFIL3	0.44742783	6.162853852	2.20E-05	0.000202062
KIAA1958	-0.464821903	5.181265658	4.40E-05	0.00036664
CLDN3	0.932043162	3.923737755	2.29E-08	4.77E-07
ZNF367	-1.020149426	4.225721884	2.80E-14	1.79E-12
VCP	0.434322999	8.203103127	5.59E-06	6.17E-05
ARHGAP12	-0.419811378	7.624658463	1.17E-05	0.000117792
HECTD2	-0.830182792	3.121102373	1.44E-06	1.88E-05
WRN	-0.666548055	5.701796585	4.58E-10	1.40E-08
C10orf10	0.778326133	3.818954355	3.65E-07	5.63E-06
GHITM	0.422651664	7.862466084	1.07E-05	0.000109041
NSMF	0.615795137	6.510445971	1.88E-09	5.02E-08
CASP7	0.512550412	5.587249094	1.08E-05	0.000109832
ZFYVE1	0.793926	4.313173568	6.96E-09	1.64E-07
UBTD1	0.746105677	2.849222467	8.07E-05	0.000616019
GYLTL1B	0.50548996	5.384050949	3.66E-05	0.000312853
PSMC3	0.56259887	6.890593114	3.12E-08	6.28E-07
ABTB2	1.156153659	4.405735787	7.61E-17	7.27E-15
AMOTL1	-0.473472582	6.537631088	1.29E-05	0.00012756
SPINT1	0.767292402	7.223925447	1.88E-14	1.23E-12
LARP6	0.678586121	5.453137943	5.85E-09	1.40E-07
NOLC1	-0.365871985	8.611535279	0.00011204	0.000811354
STXBP4	-0.584436096	5.262784435	3.01E-07	4.75E-06
WBP1L	0.569837405	5.948019268	2.51E-07	4.09E-06
SMPD1	1.837078279	2.214595148	1.69E-13	9.81E-12
ILK	0.768995413	6.296447216	1.87E-13	1.07E-11
SERPINB8	0.692038076	4.112660008	1.87E-06	2.37E-05
TRIM66	-0.86577198	5.686775712	6.53E-14	3.96E-12
PKD1L2	-1.263779202	1.963296839	1.41E-08	3.10E-07
MCM7	-0.629397766	7.401106932	2.10E-11	8.14E-10
BEAN1	-1.581428851	0.22382266	6.61E-05	0.000516166
FAM96B	0.680713335	4.919164935	3.19E-07	4.99E-06
B2M	0.569060665	5.147347659	6.34E-06	6.89E-05
SLFN5	0.834851871	7.408181621	1.31E-15	1.03E-13
CATSPER2	-0.757584102	2.903350844	1.42E-05	0.000138887
PPIB	0.578954907	8.435266044	2.51E-09	6.59E-08
NAV2	1.112829184	2.743186191	9.29E-09	2.12E-07
PLK1	0.547412121	6.500452076	1.15E-07	2.05E-06
PIP4K2C	0.523446964	5.826077707	2.54E-06	3.12E-05
TSC22D4	0.569669428	5.090903862	7.24E-06	7.77E-05
DIS3L	-0.497338398	5.061654838	2.28E-05	0.000207494
SMAD3	0.375360597	8.031421443	0.000124063	0.000884832
EVA1C	-0.90302377	2.894110265	4.59E-07	6.95E-06
DUSP18	0.626886151	3.578181752	8.03E-05	0.000613595
FAM102A	1.446597663	6.398689184	3.01E-37	1.64E-34
SLC27A4	0.840994664	5.481812652	2.07E-12	1.02E-10
CERCAM	0.627035535	5.108675119	2.36E-07	3.87E-06
C15orf39	0.596382476	5.578914436	1.10E-06	1.47E-05
ZNF91	-0.535060814	4.374933135	2.03E-05	0.000188708
MYO5B	0.824310282	6.896786098	1.18E-14	7.99E-13
OR51I1	-1.147318163	2.011362473	3.24E-09	8.28E-08
TPM4	0.670171164	8.654837982	3.17E-12	1.49E-10
RAB8A	0.436118099	6.453303165	2.71E-05	0.000241206
GPX4	0.536661377	7.427952148	5.53E-08	1.06E-06
MIDN	0.516092131	7.129936286	1.87E-06	2.37E-05
MVD	0.733555243	6.653912248	3.10E-11	1.16E-09
TUBA1A	0.650035341	4.983355026	9.17E-07	1.27E-05
TUBA1C	0.560130526	7.617741986	1.17E-07	2.07E-06
SERTAD3	0.671120753	4.658027644	3.58E-07	5.55E-06
SPINT2	0.448414977	7.944711808	6.35E-06	6.90E-05
C19orf33	1.317187735	2.422087746	4.41E-09	1.09E-07
YIF1B	0.6623843	4.742582336	1.08E-06	1.45E-05
DAPK3	0.618439676	5.153927429	2.46E-07	4.01E-06
CHAF1A	-0.699388091	4.934205895	8.84E-09	2.03E-07
KLK6	0.740353483	4.261834289	1.51E-07	2.60E-06
ANGPTL4	1.549786277	2.664382021	3.01E-14	1.92E-12
SPRYD3	0.779247401	6.39122085	8.56E-14	5.11E-12
IGFBP6	1.159157302	3.219967746	1.27E-10	4.28E-09
KCTD5	0.770159147	5.782309246	1.02E-11	4.20E-10
FTH1	0.832120526	9.108896004	1.98E-18	2.37E-16
C2CD3	-0.486469287	5.056211434	3.39E-05	0.000292728
