Symbol	logFC	logCPM	PValue	FDR
EHF	1.389984593	4.67644924	6.59E-43	2.72E-41
CD63	0.797788438	8.577073435	4.39E-19	5.91E-18
GLS2	-0.600111777	5.649591932	3.99E-12	3.23E-11
FAIM2	-3.257046984	2.73334663	1.22E-70	1.20E-68
KRT7	3.244731183	3.174750988	6.28E-77	7.09E-75
HEY2	-2.17871488	2.830521413	2.43E-39	8.48E-38
MICAL1	0.907430059	4.179514724	5.70E-11	4.15E-10
STX11	2.055541945	2.548176955	1.39E-25	2.65E-24
RAB11FIP5	0.84072561	4.984237686	9.78E-18	1.21E-16
DYSF	2.924297499	4.732186358	1.94E-120	4.41E-118
ABCB10	-0.801200482	4.529639591	5.66E-13	4.90E-12
USP37	-0.765987702	5.718317927	7.77E-18	9.71E-17
SERPINE2	1.227854961	5.49914743	6.35E-35	1.84E-33
DNAJB2	1.13648066	5.785568776	6.68E-41	2.54E-39
WNT10A	0.711186853	4.596405282	1.42E-11	1.10E-10
TMBIM1	0.954161778	5.79353124	1.08E-18	1.41E-17
CAB39	0.520456493	6.7461014	6.51E-11	4.72E-10
TMEM127	0.567962444	7.020434437	3.37E-14	3.23E-13
EDAR	-1.225409227	7.512813538	3.58E-49	1.83E-47
ARHGEF4	0.914575781	5.793257252	9.70E-14	8.95E-13
ALDH1L2	-1.781682423	2.451492548	5.01E-24	8.79E-23
VILL	-2.120903042	0.680056366	3.25E-12	2.65E-11
FLNB	1.229130777	10.17513653	4.25E-54	2.55E-52
RCBTB1	-0.540808612	6.492656524	4.98E-11	3.66E-10
PHF11	0.743811095	4.745542563	3.23E-13	2.86E-12
SPRY2	-0.719805048	5.010439681	3.78E-14	3.61E-13
LCP1	4.484246237	4.335665251	1.78E-188	1.11E-185
SETDB2	-0.607958109	6.287824115	9.53E-13	8.13E-12
RAPGEF5	-0.744376491	4.868640846	4.30E-13	3.76E-12
NACAD	1.833411673	2.212634829	1.01E-19	1.41E-18
LIMD2	1.943811259	2.942372344	7.30E-34	2.04E-32
BRIP1	-1.297350383	4.711648885	4.53E-34	1.28E-32
LRRC8A	1.245545055	7.628428177	4.74E-66	4.12E-64
SMC2	-1.179154982	6.920260908	4.58E-56	2.92E-54
FAM129B	1.329340663	8.846377744	1.37E-88	2.03E-86
SLC31A2	2.003847814	3.956519078	6.06E-43	2.51E-41
TLR4	-0.791440498	4.803406667	3.63E-15	3.77E-14
FPGS	0.698284664	5.484460044	1.18E-15	1.28E-14
USP20	0.83190571	5.371255896	1.39E-13	1.27E-12
DPM2	0.600951525	5.523900205	3.24E-11	2.41E-10
PSMB7	0.800029661	7.373961424	8.59E-18	1.07E-16
DSCC1	-1.66699822	4.135214704	5.02E-40	1.84E-38
TMEM63B	0.83214675	5.153817482	2.46E-14	2.39E-13
TUBB2A	0.750721087	5.393942316	5.45E-15	5.58E-14
TUBB2B	0.631121902	6.469932592	8.93E-13	7.65E-12
HMGA1	1.549742906	10.42512346	1.35E-109	2.73E-107
CPEB2	2.060158068	4.027858699	6.74E-50	3.57E-48
FHDC1	0.737535538	4.977194301	2.30E-13	2.07E-12
TTC29	0.992012392	3.885012849	1.88E-16	2.15E-15
TTPA	-1.581596985	4.34277748	2.66E-46	1.24E-44
GGH	-0.854416984	8.034483384	1.25E-15	1.34E-14
SDCBP	1.084836749	7.776670136	3.30E-44	1.43E-42
SORL1	-0.704992261	7.309304341	3.71E-23	6.23E-22
TRIM29	1.44880811	8.25013491	1.55E-91	2.47E-89
SQRDL	1.782682137	2.745811514	1.45E-27	3.07E-26
CTDSPL2	-0.776641207	5.714139802	6.84E-18	8.59E-17
MAPKBP1	0.897971837	4.717419603	1.21E-14	1.20E-13
PAQR5	0.684846759	4.696111191	6.70E-11	4.86E-10
LRRC49	0.957742143	3.6132457	1.08E-11	8.39E-11
ITPKA	1.711149217	4.008769238	4.07E-43	1.69E-41
PAK6	1.159150814	2.366355983	4.52E-11	3.34E-10
STRA6	-0.732452636	6.724055113	1.11E-13	1.02E-12
BCAR3	1.076056532	6.929929062	3.51E-39	1.22E-37
ARHGAP29	1.328076278	7.062169546	8.29E-48	4.09E-46
ACTR1A	0.745038235	6.338354513	7.01E-21	1.04E-19
MYOF	1.42769402	8.712082256	3.34E-54	2.01E-52
LOXL4	-1.268505136	5.564260135	3.06E-33	8.34E-32
KIF11	-0.781071972	6.647820771	2.36E-23	4.02E-22
TACC2	0.640466906	5.366890996	2.27E-12	1.87E-11
DUSP5	2.047971508	7.398134641	1.91E-132	5.17E-130
KIF20B	-0.939125121	6.514821893	1.55E-30	3.75E-29
ZNF365	1.358278554	3.803297509	6.83E-24	1.19E-22
DNA2	-1.414848611	4.036717672	1.22E-33	3.38E-32
BARD1	-0.950089658	5.006063837	1.41E-22	2.29E-21
CDK15	-1.365443491	3.920803476	3.38E-17	4.06E-16
ABI2	-0.592803445	7.295565055	7.85E-18	9.81E-17
SEMA7A	4.468034375	4.193992337	1.55E-179	8.57E-177
ZGRF1	-1.599499798	4.066852362	1.16E-41	4.52E-40
FRAS1	-1.374578634	6.446219519	3.25E-36	1.01E-34
SCARB2	-0.546905209	6.407282119	7.25E-12	5.74E-11
CNOT6L	-0.5769173	5.947696036	1.97E-12	1.63E-11
SHROOM3	-0.851956549	6.909624092	1.22E-22	1.99E-21
GSTCD	-0.789640357	4.239742897	9.61E-13	8.20E-12
LEF1	-0.979290386	5.131363323	2.30E-21	3.50E-20
HADH	-0.928367009	5.267173964	5.05E-18	6.40E-17
SLC39A8	-0.933624772	5.577490479	4.15E-20	5.92E-19
ETNK1	-0.514057756	8.017374067	8.30E-11	5.97E-10
INHBE	-1.688908668	2.944313832	4.77E-27	9.83E-26
PHLDA1	0.891884385	9.435545471	4.57E-30	1.09E-28
DUSP6	-0.965258139	8.193802361	8.17E-43	3.37E-41
SLC15A4	1.019895372	4.887433329	8.73E-18	1.09E-16
FAM222A	-1.243412332	2.785949554	2.02E-16	2.31E-15
SLC46A3	-1.097934822	3.222414186	2.25E-14	2.19E-13
N4BP2L1	-1.174088728	2.835993246	2.36E-14	2.29E-13
BRCA2	-1.087505966	6.537691442	1.17E-22	1.92E-21
MAP3K12	-1.047914333	3.548491822	3.86E-16	4.28E-15
KRT71	-1.920705943	0.948086285	4.39E-12	3.53E-11
VPS37B	0.851928489	5.571201863	9.38E-23	1.55E-21
RHOF	1.301226203	7.41233878	1.04E-59	7.42E-58
TMX1	-0.558856008	6.578926991	4.60E-12	3.69E-11
WARS	0.878247863	9.069521913	1.63E-37	5.24E-36
DISP2	0.948688754	4.642113727	1.10E-11	8.55E-11
IGF1R	-0.880567501	6.988545123	1.68E-16	1.93E-15
PML	0.922929091	5.408051622	1.23E-22	2.00E-21
FANCI	-1.050067204	6.672669003	1.19E-42	4.85E-41
ABHD2	1.307953759	8.666678541	1.08E-72	1.11E-70
TICRR	-0.848630981	4.380798476	2.71E-14	2.62E-13
MFGE8	1.007550648	5.399591589	1.33E-27	2.82E-26
ZNF710	1.034917002	4.218703502	1.14E-20	1.67E-19
IQGAP1	0.552267622	9.36160327	1.75E-17	2.13E-16
ITGAX	2.508865726	2.349528291	7.07E-32	1.83E-30
TGFB1I1	0.879992735	4.390732143	3.29E-16	3.69E-15
NKD1	-1.736884389	7.705825161	2.79E-57	1.87E-55
NLRC5	0.792885717	5.339708078	2.47E-16	2.79E-15
KIFC3	1.340994527	5.37938301	1.47E-26	2.91E-25
CMTM3	1.37505772	2.520654382	3.67E-15	3.80E-14
TLDC1	0.977383625	5.11361306	8.21E-23	1.36E-21
OSGIN1	1.26611737	2.657086379	1.67E-12	1.39E-11
TOB1	0.784493661	6.747397922	1.18E-14	1.17E-13
IMPA2	-0.894056565	4.185878644	4.09E-15	4.24E-14
GNAL	-0.935165025	5.012543394	5.03E-20	7.14E-19
NPC1	1.019021145	7.58738796	3.53E-44	1.52E-42
TP53	-0.592275149	6.903025919	1.44E-13	1.31E-12
ARHGDIA	1.147799704	8.568865171	1.78E-50	9.53E-49
TMC6	0.780006712	7.032878635	2.68E-12	2.20E-11
RNF157	-1.763652629	3.574926151	1.43E-34	4.10E-33
SH3GL1	0.974632035	6.324291856	1.58E-30	3.82E-29
DPP9	0.980910104	6.643700548	2.35E-26	4.65E-25
HUNK	-0.762046733	5.018403126	7.09E-15	7.18E-14
COL6A1	1.117244309	6.599226327	2.56E-23	4.36E-22
COL6A2	2.766402857	0.860686451	1.63E-17	2.00E-16
TRPM2	0.83691284	4.961728359	2.29E-17	2.78E-16
DOPEY2	0.997797369	6.75324993	2.20E-29	5.03E-28
EMP3	1.824905336	5.786303568	5.71E-75	6.25E-73
LMTK3	1.146598134	4.559397345	7.55E-19	9.98E-18
RNPEPL1	0.802274931	5.456105487	6.14E-15	6.25E-14
CACNG8	2.218982495	4.039587558	1.77E-56	1.15E-54
SLC47A1	-2.441671328	0.775810301	3.80E-14	3.63E-13
RERE	-0.925809816	7.194871634	1.92E-25	3.62E-24
EPHA2	0.949338295	7.537634417	6.80E-34	1.91E-32
EFHD2	1.131524481	6.275769424	5.53E-42	2.19E-40
SH3BGRL3	1.779288907	6.645293165	1.80E-72	1.81E-70
CNKSR1	0.881143286	4.643353895	1.89E-14	1.85E-13
PLK4	-0.819248198	4.959359365	2.48E-13	2.22E-12
PRKACB	-0.690423306	5.264455491	1.25E-11	9.71E-11
PIGK	-0.718380263	5.018936203	5.42E-14	5.12E-13
TINAGL1	0.885185344	7.936684223	1.94E-32	5.09E-31
IGSF3	0.702404151	4.989284746	2.20E-12	1.82E-11
ZNF697	1.174969594	5.987963885	1.60E-40	6.03E-39
CTTNBP2NL	0.706909487	4.975704613	8.95E-13	7.66E-12
CELSR2	-0.65881192	5.550789746	1.59E-11	1.22E-10
CREG1	-0.583061107	6.488767503	2.12E-11	1.61E-10
ABL2	1.126397862	7.070798175	1.01E-28	2.24E-27
LHX9	-2.341722116	1.03274545	2.86E-16	3.22E-15
ECM1	1.502383823	1.948179477	2.99E-12	2.45E-11
CGN	1.707919527	3.069945005	1.56E-31	3.98E-30
MCL1	0.739271025	8.493663114	8.65E-30	2.01E-28
PI4KB	0.666571923	5.886037642	3.46E-14	3.31E-13
DTL	-1.819070026	5.108508142	1.09E-75	1.22E-73
VASH2	-2.064733042	1.100791447	2.09E-14	2.04E-13
SUSD4	-2.225084705	3.094775031	3.92E-47	1.87E-45
DUSP10	3.410407941	3.225705786	2.18E-74	2.35E-72
ATP8B2	0.850269364	3.571692137	2.73E-11	2.04E-10
RAB13	0.771019549	5.309430901	4.60E-15	4.75E-14
TPM3	0.583582807	7.779823076	3.11E-14	2.98E-13
LYST	1.944004238	5.213345343	1.07E-72	1.10E-70
GUK1	0.825760764	5.683120836	9.74E-18	1.21E-16
MBOAT2	0.592343948	7.75111586	1.16E-18	1.52E-17
PSEN2	1.487371047	4.969602578	2.25E-48	1.13E-46
WNT9A	4.613941807	5.417053305	1.11E-235	2.65E-232
ARL8A	0.904255786	4.820769738	2.25E-18	2.90E-17
RHOB	1.5275632	8.760572938	7.68E-84	1.05E-81
HNRNPLL	-0.562463717	6.05733265	4.03E-11	2.99E-10
MALL	1.927785621	2.488030995	1.41E-17	1.73E-16
RALB	0.622134101	6.892338265	3.00E-12	2.45E-11
ZC3H8	-0.68583013	5.366834234	1.35E-12	1.13E-11
AFF3	0.695072915	4.788782685	2.42E-11	1.82E-10
PKP4	-0.625917198	7.763511076	6.17E-17	7.28E-16
KIAA1715	-0.694277471	5.770312922	7.11E-14	6.67E-13
CDCA7	-1.081105778	6.335910294	5.82E-40	2.10E-38
FAM171B	-0.91560431	6.033108129	4.95E-21	7.39E-20
KANSL1L	-0.851510111	4.949202599	1.80E-16	2.06E-15
FANCD2	-1.16857902	4.288950014	1.00E-26	2.02E-25
VGLL4	0.886325831	5.982662295	2.73E-24	4.86E-23
04-mar	2.14272232	4.498912816	1.31E-71	1.30E-69
GRIP2	-1.183501358	3.931765111	1.05E-15	1.14E-14
CSRNP1	0.980777259	3.801561054	2.81E-14	2.72E-13
CTDSPL	-0.805080007	7.979963177	2.46E-25	4.62E-24
IL17RD	-0.701122996	6.777414109	1.69E-16	1.93E-15
NFKBIZ	2.319745935	2.585719859	5.44E-40	1.98E-38
MYH15	5.869619335	0.816707837	1.72E-32	4.54E-31
ADPRH	1.191404307	3.315258361	5.57E-18	7.04E-17
NCEH1	0.976655882	5.763073709	2.11E-18	2.73E-17
RUBCN	0.651941612	6.007471582	8.41E-12	6.61E-11
STXBP5L	-1.336276838	2.897300149	5.85E-18	7.39E-17
TM4SF19	2.664820956	2.731096034	2.93E-47	1.41E-45
OCIAD2	0.846154508	5.511647673	2.29E-11	1.73E-10
SCD5	-0.827449345	4.294239203	7.84E-14	7.32E-13
MYO10	0.964868604	8.534122165	3.33E-42	1.34E-40
FAM105A	-1.195873554	2.299222087	1.42E-11	1.10E-10
SKP2	-1.029054089	4.836029156	1.70E-17	2.08E-16
PLK2	0.952774561	6.082819464	2.65E-23	4.50E-22
LHFPL2	0.903461998	6.325853393	9.41E-31	2.30E-29
PAM	-1.72918837	8.003110347	9.08E-136	2.72E-133
FBXL17	-0.626835447	5.036661082	1.07E-11	8.37E-11
FEM1C	0.91636437	6.582066694	4.19E-26	8.20E-25
ADAMTS19	-1.940633721	4.262668193	4.06E-64	3.33E-62
ARHGAP26	0.561886213	5.799600397	5.97E-11	4.34E-10
DDX46	-0.511219498	7.110362098	5.01E-12	4.01E-11
TNIP1	2.359590422	7.690996261	8.98E-229	1.29E-225
N4BP3	2.442603467	3.447363748	7.50E-61	5.58E-59
TENM2	-2.271402467	3.619168781	1.08E-65	9.36E-64
DCDC2	-0.650007557	5.310620634	5.00E-12	4.00E-11
NFKBIE	2.057977045	3.577053819	4.50E-51	2.46E-49
IRAK1BP1	-1.161386977	3.466954435	1.12E-17	1.38E-16
PHIP	-0.946355806	6.928836162	1.44E-32	3.82E-31
MMS22L	-1.65391434	5.379418933	1.41E-67	1.27E-65
PM20D2	-0.684869309	6.717264495	1.12E-20	1.65E-19
SDK1	-0.816446093	5.979737111	4.48E-15	4.63E-14
CREB5	3.372844549	1.820777099	3.68E-36	1.13E-34
EGFR	1.608165539	8.751798944	1.70E-112	3.54E-110
CDCA5	-0.624713945	5.847176992	2.81E-12	2.30E-11
IGFBP3	-0.877353202	6.825856574	3.94E-25	7.34E-24
CNPY1	-1.142366833	5.483681517	1.23E-32	3.26E-31
NCAPG2	-1.01217382	6.294442246	5.77E-33	1.55E-31
MSN	0.782933479	9.321748702	1.16E-32	3.10E-31
SLC16A2	4.608760176	4.50130299	2.48E-235	5.09E-232
ZNF711	-1.397047251	2.297018583	1.42E-14	1.40E-13
DOCK11	-1.307630487	5.807634154	6.43E-46	2.94E-44
NSDHL	0.83663369	5.432797709	1.88E-14	1.85E-13
CSGALNACT1	-1.521066852	1.678239412	3.38E-13	2.98E-12
ATP6V1B2	0.630270574	8.075948199	6.50E-11	4.72E-10
SLC25A37	0.844527411	6.091725774	5.43E-19	7.26E-18
GINS4	-1.481121597	3.900312171	6.28E-33	1.68E-31
SYBU	0.868298438	3.880338991	8.11E-12	6.39E-11
NFIB	-1.098230032	4.425039039	1.44E-14	1.42E-13
CEP78	-1.848480493	7.216332727	8.30E-125	1.98E-122
NTRK2	-0.943787456	5.208561348	4.33E-25	8.06E-24
C9orf3	-0.682689097	6.340964433	2.97E-19	4.04E-18
CRB2	-1.448051763	2.743567961	6.66E-20	9.40E-19
SLC25A25	0.675150936	5.862732856	3.33E-16	3.73E-15
PTGES	1.021019519	3.921729466	1.37E-18	1.78E-17
LCN2	3.048725464	6.396142282	7.36E-97	1.26E-94
PROSER2	0.977415201	5.253721337	4.84E-22	7.64E-21
ZEB1	1.673633262	4.186768978	3.74E-39	1.30E-37
ANKRD1	0.805181523	8.653254693	1.01E-17	1.25E-16
ADD3	-0.658101549	6.800785248	6.10E-15	6.21E-14
NPFFR1	-1.95871794	2.692706926	7.52E-31	1.85E-29
ITPRIP	1.647947948	4.50313844	1.53E-47	7.45E-46
BTBD10	0.895995772	5.504203583	9.89E-17	1.16E-15
SYT8	-3.269068195	0.832104044	9.08E-23	1.50E-21
TNKS1BP1	1.333959514	7.805508865	8.03E-51	4.34E-49
SESN3	-2.398305955	5.649481411	1.20E-138	3.75E-136
CAPN5	1.151486069	3.128395937	2.73E-14	2.64E-13
PAK1	0.861960965	5.514802456	1.25E-23	2.15E-22
ZC3H12C	0.783052781	5.238795522	5.94E-18	7.49E-17
DRD2	1.698337697	4.812830546	5.88E-60	4.33E-58
ATM	-0.737480441	7.418711734	5.97E-15	6.10E-14
GLB1L2	-0.722385637	5.77484347	1.40E-14	1.38E-13
ST14	0.508600198	7.747310249	2.64E-12	2.17E-11
CHEK1	-0.836346568	6.298772834	6.31E-20	8.92E-19
TAGLN	1.312853578	2.549909238	2.25E-13	2.02E-12
DSN1	-1.0893391	5.516937713	2.28E-33	6.23E-32
CDC42EP2	1.86039896	4.066853589	3.90E-52	2.20E-50
HIRIP3	-0.719159676	4.308927663	2.14E-11	1.63E-10
HMGA2	0.718467156	7.061610125	2.22E-18	2.87E-17
MPP7	-1.856048104	3.88322863	3.41E-43	1.42E-41
ARID5B	-1.004224662	5.257357792	2.11E-19	2.89E-18
LATS2	0.815023974	6.445819749	3.61E-23	6.08E-22
LYPD6B	-0.910668774	3.705646096	1.13E-12	9.55E-12
PRSS23	1.951612584	5.83651366	2.44E-83	3.27E-81
PIP4K2A	0.816306682	6.11319545	8.50E-21	1.26E-19
CRIM1	-0.711581359	6.523432666	7.77E-17	9.12E-16
SEC24D	0.696083046	5.759322282	6.08E-15	6.19E-14
UBC	0.975156035	8.364017065	1.08E-41	4.21E-40
NOCT	1.383780234	3.869943597	1.04E-26	2.11E-25
ANK3	1.159343748	4.972496755	1.13E-31	2.91E-30
CCDC3	-2.254616569	3.674685601	4.62E-66	4.04E-64
NCAPD3	-1.132796211	6.491573188	1.93E-42	7.83E-41
ANO4	-3.735622202	3.559889785	3.75E-127	9.79E-125
TEX9	-1.325908746	2.547495153	1.10E-15	1.19E-14
TMEM45B	-0.796374296	5.946546778	2.43E-19	3.32E-18
CENPU	-1.539184523	4.270910389	4.24E-44	1.82E-42
CENPJ	-1.038775226	5.950203196	7.45E-32	1.93E-30
BAG3	0.640889592	5.142067207	2.77E-11	2.07E-10
RABGAP1L	-1.10962509	6.461444636	1.29E-39	4.60E-38
TMEM56	-1.06981916	3.978396167	5.43E-12	4.32E-11
TMEM163	-0.974924038	4.916914856	9.87E-25	1.79E-23
PDE3B	-1.68180384	2.332888582	2.97E-20	4.27E-19
SPOCK1	3.326774925	0.524759585	2.52E-15	2.65E-14
SUV39H2	-0.682250434	4.968970773	1.36E-11	1.05E-10
CAMK4	-1.641272204	4.831844683	6.29E-56	3.97E-54
PAN3	-0.564237528	7.152425879	5.49E-11	4.01E-10
PLEKHH2	-1.102497521	3.830366962	4.19E-17	5.01E-16
PFKM	-0.471927057	7.222446741	2.62E-11	1.97E-10
SPEF2	-1.839685507	1.048223735	7.64E-11	5.52E-10
PELO	1.17203438	6.084004842	7.35E-42	2.89E-40
RASGRP3	1.018998329	2.945177783	4.66E-12	3.74E-11
CENPH	-1.18692953	4.345884806	1.53E-24	2.78E-23
CARHSP1	-0.724968112	4.450860462	1.16E-11	9.00E-11
ACOXL	1.433649494	1.909125274	5.18E-12	4.14E-11
CAST	0.555869907	8.890242912	1.93E-14	1.89E-13
RBMS1	0.641331006	6.37286659	6.22E-16	6.84E-15
PLEKHG4B	-1.09514397	3.097350843	1.35E-14	1.33E-13
CMIP	1.19182238	5.171855398	1.20E-36	3.74E-35
MSI2	-1.037806079	8.386301695	2.41E-44	1.06E-42
HS3ST3A1	1.733258282	1.878369802	1.83E-16	2.09E-15
C16orf74	1.432828141	2.575797983	1.20E-15	1.29E-14
ROBO4	5.420179716	4.099176482	1.29E-208	1.24E-205
ROBO3	2.128277168	2.869185326	1.83E-35	5.46E-34
PITPNC1	1.168848957	5.190924386	4.18E-29	9.40E-28
CC2D1B	0.959727567	5.005520302	8.13E-15	8.18E-14
CCSAP	-0.819880999	4.890126954	7.48E-17	8.78E-16
SORBS2	-1.152420263	3.782832819	2.07E-20	2.98E-19
CXADR	-0.729125275	6.835704165	9.46E-12	7.39E-11
GABPA	-0.689156133	5.217437263	3.34E-13	2.94E-12
FGD5	-0.984338535	6.038272862	7.24E-25	1.32E-23
APCDD1	-1.921663645	7.194877759	2.45E-113	5.17E-111
EME1	-1.076150714	3.903179219	4.90E-19	6.58E-18
CYP2U1	-1.44287195	3.74436877	8.35E-29	1.86E-27
GOLGA7B	1.163445264	6.377153151	1.72E-34	4.91E-33
GRAMD3	1.67780847	1.541828492	3.49E-13	3.08E-12
RHOC	1.673360388	6.284302438	8.24E-59	5.79E-57
NUP205	-0.620007379	7.020722806	6.21E-11	4.51E-10
TMEM237	-0.807110792	4.811850816	6.02E-15	6.13E-14
RAET1L	2.555848452	0.70945497	1.58E-14	1.55E-13
AFF2	-1.806861841	1.163894038	4.66E-13	4.06E-12
GNAQ	-0.574967141	6.922681873	3.21E-13	2.84E-12
DPY19L4	-0.818765687	5.651178877	9.28E-15	9.31E-14
BACH1	0.514003538	6.738303056	3.07E-11	2.29E-10
SFXN2	-1.07312909	3.083150408	9.54E-12	7.44E-11
PCDH1	0.91072771	6.819605435	5.44E-24	9.52E-23
SH3RF2	1.726436404	5.590809261	9.42E-50	4.95E-48
HKDC1	2.354074554	2.603176112	5.06E-31	1.26E-29
HK1	0.95248573	7.291331066	5.67E-42	2.24E-40
PHF6	-0.601482489	6.902905532	2.32E-16	2.63E-15
ATAD2	-1.396565602	6.815551222	1.56E-73	1.62E-71
FBRS	0.607238036	5.903561743	7.43E-11	5.38E-10
SASS6	-1.212713111	4.110417643	9.97E-27	2.02E-25
BUB1B	-0.74767853	5.890509263	1.42E-17	1.74E-16
NECAP2	1.141914192	5.357792607	7.60E-26	1.46E-24
CLDN12	0.838517906	7.289300637	1.75E-19	2.41E-18
MMP14	2.657180644	7.773574469	4.61E-230	7.34E-227
FAM81A	-1.61470549	1.515835429	5.55E-13	4.80E-12
MYO1E	0.881198406	6.085576227	1.73E-27	3.66E-26
AFAP1L1	1.11985283	3.566764785	1.61E-13	1.46E-12
TSC22D3	1.098185792	4.671919447	1.63E-17	2.00E-16
C2CD2	0.628254947	6.14651381	2.90E-15	3.04E-14
DPYSL5	-1.565271196	2.56828431	6.01E-15	6.13E-14
TPRG1L	0.668760828	5.726213442	8.78E-14	8.14E-13
XDH	1.852045116	2.042918275	3.61E-20	5.18E-19
WASF2	0.462324151	7.646995942	4.96E-11	3.64E-10
CUL4B	-0.617755964	7.768328342	5.98E-19	7.98E-18
DNAH3	-1.416033473	2.243594051	6.60E-15	6.70E-14
GDPD5	1.407268925	4.61976671	1.38E-37	4.49E-36
TAGLN2	1.031082022	7.167110164	5.28E-24	9.25E-23
SLC45A3	0.808206433	4.31668356	8.97E-12	7.03E-11
CDA	1.723389148	4.92831197	9.03E-54	5.36E-52
PINK1	1.13696788	6.148764082	2.89E-43	1.21E-41
LAD1	0.80090271	6.36572102	5.67E-23	9.43E-22
RUNX1	-0.676432209	7.807404695	1.74E-17	2.12E-16
CHAF1B	-0.999524429	5.136494517	2.79E-25	5.21E-24
UROC1	-2.034992574	3.494395922	1.67E-51	9.23E-50
ATP6V0D1	0.65295065	5.782795795	5.36E-12	4.27E-11
ZYX	1.201623216	6.907075714	3.53E-44	1.52E-42
CCDC107	1.167716569	2.539800066	6.77E-11	4.90E-10
TNFRSF13C	-2.235359994	0.997611609	1.86E-14	1.83E-13
SLC37A1	1.369135629	4.10754354	7.08E-30	1.66E-28
G6PD	0.767945738	6.518522425	2.36E-21	3.60E-20
CSTB	0.806223379	6.763007426	2.77E-19	3.77E-18
C21orf58	-1.354476566	4.000654781	7.98E-24	1.39E-22
ZNF714	-0.793662728	4.481148274	5.64E-14	5.31E-13
COX6B2	3.148596822	3.712736102	5.11E-84	7.06E-82
DEDD2	0.777981965	4.591125689	7.40E-12	5.85E-11
MPZL3	0.819872752	4.478755975	5.10E-11	3.74E-10
IL6R	2.792081209	6.527054445	2.21E-135	6.46E-133
CHRNB2	0.780311948	5.311939949	2.37E-15	2.50E-14
ANO10	0.814513136	4.926694915	9.34E-13	7.99E-12
LMNA	0.734348889	9.205050777	5.37E-25	9.86E-24
VPS28	0.795729476	4.200407789	2.64E-11	1.98E-10
RECQL4	-1.111415738	4.40465922	8.63E-16	9.40E-15
ORAI2	0.584832408	6.386721519	1.51E-13	1.37E-12
SQSTM1	1.616645195	9.901994168	5.51E-142	1.80E-139
MGAT4B	0.914043609	7.863523626	1.84E-32	4.84E-31
MFSD12	0.713402501	6.65423943	9.92E-14	9.14E-13
ITGA5	1.539263495	6.332639196	6.68E-57	4.42E-55
MPP3	0.885962083	5.008421312	9.27E-16	1.01E-14
NAGS	1.172771608	4.387058787	2.57E-24	4.58E-23
EMC10	0.556788028	6.849120049	1.93E-14	1.89E-13
SHANK1	1.444037666	2.650746478	2.89E-17	3.49E-16
PLCD3	0.963525636	7.666095133	3.24E-28	6.99E-27
SPC24	-1.078080476	4.025462217	1.09E-17	1.35E-16
SHANK2	0.831892072	5.145484248	4.94E-15	5.08E-14
ASRGL1	-0.988100119	3.148253021	1.64E-12	1.37E-11
RPS6KA4	1.008813194	6.046216055	4.55E-25	8.42E-24
FGF19	-0.633799327	6.692669206	1.79E-12	1.49E-11
KLHL21	1.27212235	6.847668264	2.14E-63	1.70E-61
JAK1	0.490106238	7.646339362	1.25E-11	9.70E-11
RAVER2	-0.77181511	5.193315002	4.93E-18	6.25E-17
DRAXIN	0.950726524	5.046018587	1.78E-21	2.74E-20
LAPTM5	1.185531368	3.670377557	1.41E-19	1.96E-18
RBBP4	-0.722780546	7.419124171	4.85E-13	4.22E-12
CAMK2N1	1.415937609	5.54809188	1.13E-56	7.43E-55
NFIA	-1.491048764	4.044891155	2.37E-19	3.24E-18
MYSM1	-1.071265424	5.042319071	1.29E-23	2.22E-22
USP1	-0.906633829	6.977324507	4.99E-29	1.12E-27
GFI1	-1.077817807	2.816337489	1.35E-12	1.13E-11
AGL	-0.656923404	5.567510168	7.88E-14	7.34E-13
PEA15	0.819397708	6.802357292	3.65E-26	7.17E-25
ATF3	1.133902574	3.545566826	4.91E-17	5.85E-16
SNED1	-1.134605459	2.758529495	4.12E-12	3.33E-11
MAPKAPK2	0.59566564	6.583744514	4.63E-15	4.77E-14
IL24	4.86888903	3.017851925	1.43E-104	2.74E-102
CAPN2	1.791140291	9.529156713	4.97E-138	1.52E-135
ARL5A	-0.622343689	6.876541001	3.09E-14	2.96E-13
CCDC138	-1.05307513	4.299998502	2.51E-18	3.22E-17
SGPP2	2.600782912	4.972998262	2.33E-102	4.28E-100
NEURL3	3.508297331	1.515540096	7.48E-39	2.54E-37
CTSS	2.686686244	3.402589773	1.96E-57	1.33E-55
S100A11	1.167567349	9.20079841	2.08E-42	8.42E-41
SPRR2D	5.122156717	0.29436957	2.21E-19	3.03E-18
ANTXR2	3.309638394	1.620385588	4.11E-36	1.26E-34
CGGBP1	-0.514707134	6.707844787	3.75E-12	3.04E-11
GPR155	-2.402848485	5.422851018	2.41E-133	6.79E-131
CLDN1	1.217733587	6.800008173	1.43E-39	5.06E-38
IGFN1	8.380109757	4.012563	6.66E-149	2.45E-146
EIF4E3	1.194590977	4.068691919	5.31E-14	5.02E-13
ELF3	1.185402748	3.678788182	2.19E-17	2.66E-16
ARPC2	0.621508736	8.251362166	1.33E-16	1.53E-15
KIAA1524	-0.742342924	4.137622863	3.83E-11	2.84E-10
SGOL2	-0.693183309	5.883397329	1.02E-16	1.19E-15
NUAK2	1.374004656	3.508807058	6.15E-26	1.20E-24
