Symbol	logFC	logCPM	PValue	FDR
NAB1	-0.651019125	6.869582276	3.14E-14	6.36E-13
SLC40A1	-1.325281106	2.966584952	7.29E-16	1.75E-14
APH1B	-2.11091709	1.955152127	1.24E-18	3.84E-17
SEMA7A	1.347933565	3.14178897	1.74E-13	3.21E-12
SEC31A	0.556605909	7.497871251	1.09E-10	1.38E-09
GPAT3	2.157951498	4.993645152	7.07E-56	1.55E-53
G3BP2	-0.459016852	8.059079948	2.11E-07	1.55E-06
CNOT6L	-0.619474723	6.316641652	2.24E-12	3.57E-11
ANXA3	0.598148963	7.115927331	6.85E-10	7.82E-09
CENPE	0.704120981	5.044370834	4.76E-10	5.57E-09
LEF1	-0.996448238	3.553670865	6.64E-13	1.14E-11
B4GALNT3	-0.9702141	3.483792881	2.63E-11	3.61E-10
FGD4	-0.699562126	4.904830061	1.78E-09	1.90E-08
ETNK1	-0.809913348	9.350529818	2.69E-22	1.10E-20
09-mar	-0.827081261	4.293803413	1.04E-11	1.52E-10
LGR5	-1.882446691	6.161392822	2.08E-88	1.39E-85
DUSP6	-0.658713364	6.732230856	2.50E-11	3.44E-10
GAS2L3	0.61790387	5.251537309	6.56E-09	6.38E-08
MMAB	0.838370129	5.00841716	1.44E-13	2.71E-12
SLC39A5	-2.214750642	2.645765219	1.63E-32	1.26E-30
N4BP2L1	-1.169093943	3.344331493	6.00E-15	1.32E-13
MAP3K12	-1.415222614	1.421887361	5.57E-08	4.55E-07
ITGB7	1.247439094	3.069187308	9.61E-13	1.62E-11
LPAR6	-1.869690679	2.753265083	4.84E-25	2.54E-23
VPS37B	0.592920244	6.391543395	6.28E-11	8.23E-10
RHOF	1.64703016	6.60114998	3.48E-56	7.73E-54
DIAPH3	0.609452032	4.766000302	2.81E-08	2.43E-07
ABHD13	-0.578500019	5.910269959	2.34E-09	2.46E-08
RAB20	-0.755690081	5.245781753	3.46E-13	6.13E-12
GRTP1	-1.689994017	2.294290858	8.81E-18	2.54E-16
SSTR1	-1.960942859	3.203692529	4.86E-32	3.64E-30
CDH24	-1.729470879	1.959396051	3.17E-14	6.40E-13
RAB15	-1.04321329	5.252854559	1.84E-21	6.99E-20
JDP2	0.715771962	4.626412902	4.55E-10	5.33E-09
WARS	0.68972957	8.229908644	1.28E-11	1.84E-10
SERF2	-0.488750004	6.587062046	8.77E-08	6.92E-07
NEIL1	-1.686396706	3.36804287	1.75E-29	1.17E-27
DNAJA4	-0.725063867	4.522378457	7.40E-10	8.41E-09
MESDC1	0.813013378	5.752551344	2.61E-16	6.60E-15
PML	0.61833845	5.356013097	2.63E-09	2.72E-08
LINS1	-0.788593788	4.005778634	6.10E-10	7.05E-09
EFTUD1	0.682813962	5.374626537	8.04E-09	7.70E-08
CDR2	0.63410578	5.382573438	7.96E-09	7.63E-08
ARHGAP17	0.547850934	5.583184947	4.93E-08	4.05E-07
NLRC5	1.060547319	4.6429946	1.92E-14	4.01E-13
ADAMTS18	-1.168518966	3.212803023	1.61E-12	2.63E-11
NUDT7	1.080947644	2.413019729	5.28E-08	4.32E-07
CMTM3	2.215950286	6.251833559	7.15E-94	5.51E-91
CDH13	-0.860062871	7.583185496	2.46E-18	7.45E-17
TLDC1	0.741374165	4.1432988	1.89E-07	1.40E-06
OSGIN1	1.858717258	3.10901772	2.27E-24	1.11E-22
TIGD7	-1.314954359	2.419607534	3.38E-11	4.56E-10
NCOR1	0.44317644	8.318734734	3.33E-08	2.83E-07
NOB1	0.662153635	8.050723284	3.26E-09	3.32E-08
SGSM2	-0.626731119	6.009443565	1.12E-08	1.04E-07
G6PC3	0.710285042	5.19423309	6.69E-09	6.49E-08
RPRD1A	-0.483752692	6.042234	5.44E-08	4.45E-07
NPC1	1.277675379	7.150283067	4.76E-48	7.66E-46
ARHGDIA	0.609191851	8.90648433	5.70E-09	5.60E-08
TMC6	0.693565159	5.81287586	9.26E-08	7.27E-07
SLC16A3	0.660981988	7.737828693	1.10E-15	2.59E-14
RAB40B	-1.498809299	3.440663359	2.18E-24	1.06E-22
RPTOR	0.527450831	6.334873476	1.89E-07	1.40E-06
GRB7	-0.690733379	5.501651127	1.33E-12	2.20E-11
NA	-1.610595321	3.24590225	1.85E-24	9.05E-23
BRD4	0.517780094	8.004437409	7.33E-09	7.07E-08
TPGS1	0.996365189	2.941124642	1.78E-08	1.60E-07
SH3GL1	0.996574916	5.738289437	4.60E-20	1.60E-18
DPP9	0.836762445	6.776432979	8.62E-23	3.67E-21
ATHL1	-1.412578857	2.489754441	2.13E-14	4.42E-13
APP	-0.507740357	9.596960008	1.90E-09	2.03E-08
ERVK3-1	-1.080148644	4.197669174	2.92E-09	2.99E-08
FBN3	-1.994712628	1.422826914	2.03E-12	3.26E-11
CARM1	0.621916296	6.880541899	8.78E-09	8.35E-08
KLK3	-1.719813641	2.642760891	3.17E-18	9.51E-17
EPHA2	1.032349605	7.82231436	1.28E-37	1.33E-35
MYOM3	-1.986242356	1.366348675	3.11E-12	4.87E-11
SH3BGRL3	1.428339863	6.953357316	7.95E-24	3.73E-22
PRKACB	-0.553418379	5.879683262	4.81E-08	3.97E-07
KIF2C	0.977869611	5.557299298	1.18E-16	3.09E-15
SLC44A3	-0.967633848	3.70752805	1.36E-12	2.24E-11
ZNF697	0.534897481	7.169720396	7.12E-09	6.88E-08
CELSR2	-1.154108075	5.14459763	4.98E-26	2.74E-24
CREG1	-1.038046417	7.158144076	4.09E-24	1.96E-22
PFDN2	0.951946878	6.519625662	4.41E-28	2.69E-26
CRABP2	-1.431436598	3.328469406	2.38E-20	8.46E-19
RGS16	0.926203951	2.937693671	1.09E-08	1.01E-07
RGL1	-0.538126415	6.178263185	9.25E-10	1.03E-08
RORC	-2.822567114	3.30493764	2.08E-65	6.91E-63
ECM1	1.045583574	3.132665503	2.08E-07	1.54E-06
MCL1	0.395609001	8.488092916	9.24E-08	7.26E-07
ANXA9	-1.471532609	1.590668922	8.86E-10	9.94E-09
DUSP10	1.456744419	2.1485441	9.74E-10	1.09E-08
RHOB	0.882460583	6.978045522	2.55E-24	1.24E-22
RPS27A	-0.469531654	7.882771888	2.43E-08	2.12E-07
ZNF514	-1.02311698	4.606465614	2.45E-13	4.43E-12
HES6	-0.572504007	6.01031958	7.30E-10	8.30E-09
VGLL4	0.516476099	7.720347165	4.02E-10	4.73E-09
OSBPL10	0.607318721	5.840587576	6.35E-11	8.30E-10
GOLGA4	0.525862243	7.566602036	3.91E-09	3.94E-08
CTDSPL	-0.577055372	6.694801284	1.52E-11	2.17E-10
COL8A1	1.811035538	1.970009538	6.44E-14	1.26E-12
AMT	-1.13264285	4.028111096	2.79E-18	8.39E-17
MANF	0.843158581	6.134497951	2.05E-14	4.25E-13
TM4SF19	2.728652061	1.847723488	6.44E-16	1.56E-14
VWA5B2	-2.31011212	2.427777859	8.84E-31	6.28E-29
TBCK	-0.810902012	4.014808385	7.28E-10	8.29E-09
RPS3A	-0.843840956	5.055050405	9.40E-16	2.24E-14
06-mar	-0.789462261	8.570892079	9.44E-26	5.06E-24
PLK2	1.92532364	4.595806416	1.75E-46	2.64E-44
LHFPL2	0.828237477	5.905917849	8.80E-18	2.54E-16
SSBP2	-0.649217106	4.408537496	7.18E-08	5.71E-07
PAM	-0.898929344	8.576099971	5.19E-25	2.71E-23
RNF145	-0.72942418	6.157397234	8.09E-17	2.14E-15
TNIP1	0.931303319	6.211912102	1.73E-19	5.77E-18
CPLX2	-0.786716328	5.557503958	3.75E-15	8.48E-14
PSD2	-2.348394606	4.736686549	5.15E-87	3.28E-84
TNFRSF21	0.788423751	5.278956723	4.76E-14	9.41E-13
NFKBIE	1.094030367	3.298951267	2.38E-11	3.28E-10
IRAK1BP1	-0.66057989	4.163397774	8.99E-08	7.08E-07
PM20D2	-0.594599314	6.885190474	4.96E-12	7.64E-11
SLC18B1	-0.574859701	5.847372528	1.71E-08	1.55E-07
VWDE	-0.785220986	4.934883584	1.27E-10	1.59E-09
CREB5	2.320053504	4.662505499	3.43E-59	8.81E-57
IGFBP1	1.392961053	6.210063819	2.01E-27	1.21E-25
AGBL3	-1.209857495	1.879911645	9.72E-08	7.61E-07
CNPY1	-0.601311701	5.446297294	2.11E-08	1.87E-07
SH3KBP1	1.165627268	7.429665	3.88E-23	1.70E-21
MSN	0.71136561	9.613073744	2.26E-11	3.13E-10
EBP	0.801254489	6.332726629	1.20E-15	2.83E-14
OGT	-1.694247193	10.70407678	4.18E-22	1.69E-20
ZNF711	-0.951938275	5.973627917	2.87E-22	1.18E-20
DOCK11	-0.58003789	5.178298728	6.70E-08	5.38E-07
MFHAS1	0.592222067	6.979680462	2.38E-12	3.78E-11
FBXO25	-0.659848744	5.64156732	2.29E-12	3.65E-11
NSDHL	0.767157152	4.031078738	1.88E-07	1.40E-06
ST18	-3.129882156	5.279859151	1.71E-136	2.78E-133
TACC1	0.438220034	7.519693256	3.29E-08	2.80E-07
AK3	-0.850925414	6.811022183	7.34E-20	2.51E-18
UHRF2	-0.769300299	6.197121628	8.80E-09	8.36E-08
PLIN2	1.297311289	7.271103192	1.75E-33	1.43E-31
C9orf72	-0.848107776	3.23860284	1.86E-07	1.39E-06
GSN	0.690497738	4.424427902	4.33E-08	3.61E-07
RPL7A	2.042474755	5.309937712	1.40E-48	2.36E-46
FAM13C	-1.018269902	2.533576615	1.93E-08	1.72E-07
A1CF	-1.329446925	4.073930352	2.49E-25	1.32E-23
ADIRF	-1.157910554	4.053041495	7.14E-19	2.27E-17
ADD3	-0.51585903	6.249215905	2.37E-08	2.08E-07
MKI67	0.774013746	8.271422112	3.19E-17	8.69E-16
CYP17A1	-1.44765873	2.20503396	2.10E-12	3.37E-11
ITPRIP	0.976004298	5.375876472	4.48E-19	1.45E-17
PDCD11	0.555329173	7.817045471	6.97E-10	7.95E-09
TNKS1BP1	0.54700292	7.542954275	1.10E-11	1.59E-10
SESN3	-1.434884798	8.15998489	6.26E-70	2.41E-67
CCDC82	-0.687931943	6.896082113	2.22E-11	3.08E-10
CAPN5	0.995144679	3.109380481	1.68E-09	1.81E-08
PAK1	0.616017747	6.355090132	3.30E-08	2.81E-07
AASDHPPT	-0.444697686	7.10290821	6.33E-08	5.11E-07
GLB1L2	-0.836570381	5.476726195	9.81E-18	2.81E-16
FADS1	1.025679136	7.813440663	3.99E-26	2.22E-24
B3GAT3	0.53776668	5.682610659	1.21E-07	9.36E-07
MPZL2	0.978028764	5.133129422	1.47E-17	4.14E-16
TAGLN	1.536631677	3.724052862	6.24E-24	2.95E-22
SPATA25	-1.158607657	2.262898556	5.32E-09	5.27E-08
CDC42EP2	1.169740464	2.710562573	2.90E-10	3.50E-09
HMGA2	1.025547981	5.278274546	1.86E-22	7.71E-21
MKX	-0.760562221	4.966014978	1.37E-08	1.26E-07
LATS2	0.780570587	4.775296321	1.18E-10	1.47E-09
HNMT	-1.829620801	1.044500221	9.38E-10	1.05E-08
PRSS23	1.83429912	2.830657475	2.61E-18	7.90E-17
SEC24D	0.821543958	5.570222921	8.28E-17	2.18E-15
DHX37	0.582259259	5.739035151	3.63E-09	3.67E-08
UBC	0.737732845	8.625307318	2.06E-08	1.83E-07
SLC7A11	0.718458396	7.591556298	4.30E-17	1.16E-15
IPMK	-0.750636447	5.815591953	1.64E-13	3.05E-12
AKR1C2	-1.017866437	2.995309509	3.33E-09	3.39E-08
ADAM17	0.761843268	6.59711636	7.94E-17	2.10E-15
TMEM45B	-0.530778556	5.578334712	4.75E-08	3.93E-07
ACSL1	0.977511501	6.604251855	1.21E-22	5.07E-21
NBAS	0.661615073	6.395879149	3.51E-11	4.72E-10
DST	1.011528271	9.576619331	9.98E-22	3.93E-20
BAG3	0.705916236	4.90535319	5.65E-09	5.57E-08
TMEM56	-0.873458311	4.934516232	9.11E-16	2.17E-14
POU4F1	-1.072175425	2.830720852	8.23E-09	7.85E-08
TGOLN2	-0.423883044	7.681848922	1.78E-07	1.33E-06
UHMK1	-0.650653888	7.333727573	3.53E-14	7.08E-13
HOMER1	0.538053435	6.263421145	4.28E-08	3.58E-07
CCDC50	-0.634923411	7.40313289	9.27E-16	2.21E-14
TMEM123	-0.665958414	9.717844041	4.30E-16	1.06E-14
SPEF2	-0.821137977	3.513325385	3.47E-08	2.93E-07
SLC30A6	-0.569033505	5.465260258	4.48E-09	4.47E-08
HNRNPDL	-0.501058311	8.83533799	2.20E-08	1.94E-07
BCL2L11	-0.735704666	5.44044615	1.68E-13	3.12E-12
SCOC	-0.698429878	5.042891746	4.11E-11	5.49E-10
NR4A2	-0.983016146	4.332028008	6.41E-16	1.56E-14
SCN3A	-2.955809878	2.162094504	1.12E-35	1.05E-33
SLC25A27	-1.475587507	4.663449786	6.65E-10	7.62E-09
INO80C	1.196674673	3.628426947	4.14E-16	1.02E-14
PLEKHG4B	-0.758021096	4.66129445	3.79E-10	4.49E-09
ADPRHL1	1.754420395	4.799341574	1.06E-43	1.44E-41
RPIA	0.606071431	4.870906915	3.81E-08	3.21E-07
SEMA3D	-0.996691284	5.482119891	2.36E-22	9.73E-21
TBCEL	-0.836497762	5.938748162	4.06E-17	1.10E-15
UBASH3B	0.930564744	4.069427569	2.74E-11	3.75E-10
FAM134B	-1.405745216	3.422253409	1.02E-21	4.01E-20
PITPNC1	0.988335394	4.952363916	1.21E-13	2.29E-12
PDLIM3	0.752460411	4.116860003	9.80E-08	7.66E-07
CXADR	-0.638328576	5.521199332	2.12E-08	1.88E-07
APCDD1	-2.305210096	6.993056001	2.67E-135	3.92E-132
KLF10	-0.607994794	6.633772545	7.47E-11	9.64E-10
PI4K2A	0.814231947	4.846818	3.13E-13	5.61E-12
GOLGA7B	1.757505449	4.100164036	3.88E-31	2.81E-29
HSPA13	-0.601254136	6.757226046	8.60E-11	1.11E-09
MIER3	-0.637001152	5.379546033	5.44E-10	6.33E-09
C10orf12	1.040158802	4.962607305	2.54E-12	4.01E-11
PDIA4	0.554175954	8.442113524	2.15E-08	1.90E-07
RAET1L	1.980069238	2.837812419	4.93E-20	1.71E-18
KIF5A	-0.954461513	4.461280682	6.08E-15	1.33E-13
ELMSAN1	0.575350531	6.354152097	8.94E-10	1.00E-08
BATF	1.102331876	3.261511841	2.30E-11	3.19E-10
DRAM2	-0.533297477	5.552393963	5.33E-08	4.36E-07
N6AMT1	-0.83229825	4.915414991	4.74E-14	9.39E-13
TIAM1	1.207587872	4.717260876	3.04E-19	9.92E-18
HKDC1	1.327239805	6.66567439	3.60E-46	5.38E-44
HK1	0.726559917	7.111795427	2.09E-11	2.91E-10
UBE2L6	-1.33277614	1.734742364	1.49E-08	1.35E-07
ZFAND3	0.498005146	6.708693338	9.39E-09	8.89E-08
UTP14A	0.561023117	6.975680339	4.15E-08	3.47E-07
MAPK13	-0.77092808	6.916592206	1.27E-16	3.29E-15
PDE6D	0.74772118	4.161219361	6.74E-08	5.41E-07
EIF4A2	-0.745676369	9.119161558	1.10E-14	2.38E-13
RBPMS	0.821640754	4.23881375	6.18E-10	7.12E-09
MMP14	1.649695773	4.708083393	4.20E-33	3.37E-31
TMED6	-1.506982815	1.630385099	1.34E-09	1.46E-08
CACNA1D	-2.216348161	1.202739585	9.17E-14	1.76E-12
MYO1E	0.840364563	7.100081008	1.19E-19	4.03E-18
MUM1L1	1.450757312	5.224796736	2.63E-35	2.35E-33
ETS2	-0.694433915	6.767261436	1.88E-15	4.34E-14
C12orf43	0.782309592	4.443918477	4.87E-11	6.46E-10
AGAP1	0.729974209	7.230078091	1.48E-13	2.78E-12
WASF2	0.537170954	7.734937603	1.43E-10	1.78E-09
ESYT3	-1.30436207	3.269263099	9.43E-17	2.48E-15
HIST1H2BD	1.175013684	2.995139515	2.25E-10	2.75E-09
EIF5B	0.513685	8.385841031	1.92E-07	1.42E-06
FAM86C1	0.810560027	3.548343371	1.24E-07	9.58E-07
DYNC1I1	2.153290504	2.544693557	1.24E-16	3.23E-15
COPG2	0.720897388	5.354846963	1.95E-12	3.15E-11
FGF17	-1.289943271	2.285201849	2.90E-10	3.50E-09
CDA	2.483957952	3.626752346	1.50E-32	1.17E-30
PINK1	1.140774452	5.04444372	1.11E-20	4.01E-19
DMTN	-0.640016607	5.235947298	1.01E-08	9.50E-08
CDC42SE2	-0.586335588	6.782098348	9.82E-12	1.44E-10
PAXBP1	-0.597202626	6.666098038	3.42E-08	2.90E-07
LAD1	1.124738518	7.606163776	3.17E-23	1.40E-21
PSMD4	0.533247832	6.295915154	4.14E-08	3.47E-07
ATP13A2	0.752543674	5.972743642	6.11E-16	1.49E-14
BTG2	-0.60360088	5.393848479	1.17E-09	1.29E-08
ALDH4A1	0.840603237	3.161496031	1.54E-07	1.17E-06
ZYX	1.047220593	6.763910205	2.73E-24	1.32E-22
VMA21	-0.591836958	6.869290273	8.65E-12	1.28E-10
ABCG1	-2.461815857	3.194894406	3.43E-48	5.59E-46
TMPRSS3	-0.986692029	3.616021178	1.59E-11	2.26E-10
SLC37A1	0.704572437	4.099126671	6.33E-08	5.11E-07
G6PD	0.832853086	6.005461285	3.52E-11	4.72E-10
RALGDS	-0.514679863	6.109552655	9.48E-08	7.44E-07
LSS	0.994476515	2.971729687	5.49E-08	4.49E-07
IL6R	2.100459306	6.06921545	3.30E-91	2.42E-88
LMNA	1.077102137	8.109994229	4.90E-29	3.19E-27
NBEAL2	-1.061482908	6.177438905	1.34E-24	6.75E-23
GPATCH4	0.681717907	5.783777401	6.82E-11	8.88E-10
NACC1	0.474846043	6.58662646	5.94E-08	4.82E-07
MUM1	-0.575671698	5.794255681	2.08E-07	1.54E-06
C5orf45	-0.723093052	4.600115546	2.23E-08	1.97E-07
SQSTM1	1.549253252	9.45168825	9.15E-66	3.19E-63
LRWD1	0.72361082	4.067739414	6.89E-08	5.51E-07
MFSD12	0.459783614	6.469359367	1.42E-07	1.08E-06
PGAP3	-1.006143455	3.275314736	1.36E-11	1.96E-10
SRSF2	-0.720329203	8.275579597	1.99E-09	2.11E-08
ZNF577	-0.947811721	3.459318429	3.35E-10	4.00E-09
ITGA5	0.574187856	5.442773523	6.62E-08	5.33E-07
JOSD2	1.131419935	2.287758802	5.63E-08	4.59E-07
SHANK1	-2.124465203	2.806241126	1.01E-28	6.46E-27
PLCD3	1.438496447	7.400164522	1.61E-49	2.80E-47
CXCL16	-0.968088853	2.934119622	7.25E-09	6.99E-08
CCNF	0.86834309	5.057451396	6.73E-16	1.62E-14
LRP5	-0.476257839	8.793809344	2.82E-09	2.90E-08
PLPP3	-0.673435835	5.477470104	4.36E-11	5.81E-10
KLHL21	0.53345975	6.110242211	4.68E-09	4.66E-08
AK4	-0.611571282	5.331364038	4.71E-08	3.90E-07
FBLIM1	-0.680212723	4.659036688	4.40E-09	4.40E-08
DRAXIN	-1.21885059	2.447905529	6.48E-09	6.31E-08
CAMK2N1	-0.782568277	6.171925886	3.73E-16	9.26E-15
MYSM1	-0.815210547	6.807259342	3.01E-11	4.09E-10
FAM102B	-0.78312928	4.641300602	6.62E-09	6.43E-08
PEA15	0.699338035	5.780466809	2.04E-09	2.16E-08
VANGL2	-1.885441247	2.315707761	1.06E-17	3.03E-16
DENND2D	-1.059074151	3.266474873	7.39E-12	1.10E-10
IER5	0.692025432	5.103278549	1.53E-10	1.90E-09
CAPN2	1.280280265	8.619708803	1.57E-44	2.21E-42
DISC1	-0.526393979	5.414718831	1.29E-07	9.90E-07
PRORSD1P	-1.259072812	1.986970582	6.74E-09	6.54E-08
SGCB	-0.680885746	4.846400502	2.28E-09	2.39E-08
NEURL3	3.25186121	1.223957325	1.52E-18	4.66E-17
IWS1	0.486439302	6.445451904	1.60E-07	1.20E-06
S100A11	1.858072953	7.815622516	1.37E-42	1.78E-40
CCNYL1	0.63901152	4.884012718	3.39E-08	2.88E-07
DCAF16	-0.505623115	7.164223777	1.38E-08	1.27E-07
NIPAL1	-0.99374388	2.652662896	3.45E-08	2.92E-07
CGGBP1	-0.56945291	6.958265355	6.72E-12	1.01E-10
GPR155	-1.848368206	7.879813948	1.12E-104	1.10E-101
POGLUT1	-0.724410968	5.274490149	6.41E-13	1.10E-11
STK36	-0.766689431	4.486475854	1.52E-09	1.65E-08
SGOL2	0.725093301	4.584256892	1.35E-09	1.48E-08
SERPINI1	-0.680483228	5.167950032	4.94E-11	6.55E-10
ADAMTS9	2.909168652	2.011924456	3.53E-21	1.31E-19
CCNL1	-1.014695027	7.09858301	5.71E-16	1.40E-14
RPL9	-0.706687487	4.716989096	1.94E-07	1.44E-06
MTHFD2L	-0.955884083	4.737955918	1.08E-11	1.57E-10
TOPBP1	-0.638623627	6.721705203	8.45E-13	1.43E-11
DNAJC5G	-1.991982682	1.003992309	2.36E-10	2.87E-09
DTX3L	0.470204515	6.352420089	2.18E-07	1.60E-06
TKT	0.702781171	8.023715174	1.42E-08	1.30E-07
SGMS2	0.897762247	4.552485398	7.94E-13	1.35E-11
DNAJB14	-0.652418174	5.093256428	6.86E-09	6.64E-08
PLXNB1	-0.754319698	7.430689359	6.81E-12	1.02E-10
CAMKV	-0.742792877	4.515866606	3.58E-10	4.25E-09
C4orf3	-0.628186914	4.497249058	4.06E-08	3.40E-07
MAD2L1	-0.653111626	4.714981011	6.17E-09	6.03E-08
ITGA2	1.731948049	7.485429119	2.36E-69	8.66E-67
TMEM161B	-0.774341138	5.499121413	5.94E-12	9.05E-11
LMBRD2	-0.573771088	5.734142884	1.23E-08	1.14E-07
SLC25A46	-0.672582452	6.810809401	2.99E-15	6.79E-14
STARD4	0.597809397	5.598489552	2.09E-07	1.54E-06
F2RL1	0.709288183	5.190274133	2.93E-10	3.52E-09
CFAP97	-0.506342613	7.203063167	3.99E-10	4.71E-09
RICTOR	-0.602511661	7.454903179	2.60E-14	5.34E-13
ANKRA2	-0.672351621	4.248869754	1.81E-08	1.63E-07
CCDC127	-0.62462611	5.143100048	3.03E-09	3.10E-08
FOXQ1	0.481366888	7.138403061	3.15E-08	2.69E-07
UQCRQ	-0.552260371	5.348186723	2.84E-08	2.46E-07
CITED2	0.809782747	4.006379666	4.63E-09	4.61E-08
CREBRF	-0.735660595	4.964322814	1.21E-10	1.51E-09
DCBLD1	0.640309859	5.120404914	4.86E-10	5.67E-09
STK17A	0.659114423	5.017184069	2.11E-09	2.23E-08
TRA2A	-0.600785063	6.639771167	1.13E-08	1.05E-07
GALNT10	-1.0692043	3.696429525	3.39E-14	6.81E-13
RPS14	-0.724883079	9.256703328	1.91E-16	4.92E-15
PTTG1	0.773465845	5.046239413	5.21E-10	6.07E-09
STEAP1	1.042260314	5.51636654	3.11E-24	1.50E-22
HEY1	1.317889313	1.911913164	6.39E-08	5.15E-07
ZNF704	-0.547397117	6.597939936	1.53E-07	1.16E-06
TAGAP	-1.039791737	2.44197991	3.32E-08	2.83E-07
PEX2	-0.750334886	5.034316273	1.49E-11	2.13E-10
DNAAF5	0.728415787	6.294734135	1.15E-12	1.91E-11
NOS3	1.916935846	1.662014146	1.97E-09	2.10E-08
INTS1	0.622302291	6.993611558	3.61E-09	3.65E-08
FOXK1	0.611956923	8.567756957	2.21E-09	2.33E-08
FZD6	-0.732799159	4.040632609	5.98E-09	5.86E-08
FREM1	-4.857645326	4.121920267	4.62E-169	1.69E-165
PDP1	0.570861697	5.288270234	1.13E-07	8.78E-07
KIAA1161	-0.924167792	5.501266326	1.18E-21	4.62E-20
ABCA1	-4.573014723	0.553365341	2.48E-19	8.13E-18
LETM2	1.099695716	2.875207474	1.87E-08	1.68E-07
METTL2B	0.607355658	5.221609793	2.24E-07	1.64E-06
KDM1B	0.629403843	6.338894118	1.96E-12	3.15E-11
DYNLT3	0.569948125	6.089787198	4.39E-08	3.64E-07
PCDH19	-1.623464183	4.001767727	5.95E-31	4.27E-29
WNK2	-0.612439613	6.121934659	9.82E-09	9.26E-08
ZNF367	-0.933611393	4.118421468	2.94E-14	6.00E-13
AQP7	-2.394660383	1.925448917	1.06E-23	4.93E-22
PGM2L1	0.655921761	4.959633914	7.15E-08	5.70E-07
PHYHIPL	-0.785286217	6.879980911	1.63E-15	3.80E-14
INPPL1	-0.608813003	6.936677479	1.11E-10	1.40E-09
CDX2	-1.037713333	4.643074662	1.97E-18	6.01E-17
ZNF503	-0.595826728	5.423657246	3.42E-09	3.47E-08
PRDX3	-0.476881089	7.537254943	6.07E-09	5.94E-08
FAM69B	-1.075009383	3.199503469	1.47E-11	2.09E-10
NDRG2	-2.451071966	2.088301893	4.34E-26	2.41E-24
ARHGEF40	-1.088027446	2.923008427	9.21E-11	1.18E-09
CCDC186	-0.782033079	6.313400452	1.29E-17	3.65E-16
VWA2	-1.160839563	5.285152037	6.91E-20	2.37E-18
HSPA12A	-0.454587659	6.390994826	1.16E-07	8.99E-07
E2F7	1.21228853	5.179283331	2.53E-26	1.44E-24
GYLTL1B	-0.543715807	6.185516858	1.49E-07	1.13E-06
ABTB2	1.404647461	3.853078887	5.73E-21	2.11E-19
LIPC	-2.429330134	3.421635486	1.20E-52	2.38E-50
SPRED1	-0.650750369	6.63051259	2.06E-12	3.31E-11
AMN	-2.135072401	1.961679463	1.47E-19	4.93E-18
FRS2	-0.712438576	4.871882562	3.05E-10	3.65E-09
RAG1	-1.404649838	3.428876664	1.35E-18	4.16E-17
PPFIBP2	-1.670064274	2.207535973	6.55E-16	1.58E-14
SERPINB8	1.585155371	3.223492093	8.25E-19	2.61E-17
WDR72	-0.828599782	6.41568626	1.04E-18	3.25E-17
RIMKLB	-0.922214042	4.042942617	2.21E-09	2.33E-08
SLFN5	1.593011863	4.844406649	3.37E-42	4.29E-40
FAM96A	-0.550855488	5.300318182	5.26E-08	4.31E-07
FAM111A	-0.879396554	5.816828328	7.67E-20	2.61E-18
NAV2	1.053214724	9.677913528	1.13E-23	5.18E-22
PLK1	1.251753437	5.858597104	5.97E-30	4.09E-28
NUDT21	-0.505716083	8.248710113	5.19E-11	6.85E-10
FAM102A	1.532293337	7.001508952	4.11E-61	1.10E-58
SLC27A4	1.197449883	5.889738601	1.04E-28	6.62E-27
NOD2	1.279004734	1.950237925	8.10E-09	7.75E-08
DUS2	0.579294466	5.296586406	1.82E-08	1.64E-07
MYO5B	1.236689845	5.520191967	1.27E-26	7.31E-25
ZNF668	0.966532301	3.354422639	3.52E-10	4.19E-09
TPM4	0.76458875	8.864319444	4.13E-16	1.02E-14
MIDN	0.652599417	6.497945489	2.24E-11	3.11E-10
GATAD2A	0.610229826	7.353791285	3.33E-11	4.50E-10
MVD	1.671861952	4.647808974	1.89E-43	2.52E-41
ANKRD11	0.548164386	8.142999554	1.00E-12	1.68E-11
TUBA1C	0.650057955	8.120841121	2.65E-11	3.63E-10
CYP2S1	0.734166113	5.487091932	1.91E-08	1.71E-07
AXL	1.260629563	5.375461919	1.45E-23	6.64E-22
TMEM145	-1.730433285	1.258963167	2.82E-10	3.41E-09
ZNF283	-0.686719004	4.521319229	9.39E-08	7.37E-07
DAPK3	0.842172054	5.035310201	3.19E-14	6.42E-13
SEMA6B	-2.07233496	2.773840591	1.38E-24	6.93E-23
KIFC2	-1.643007771	3.973135539	4.28E-32	3.23E-30
TSR1	0.429082509	8.028534942	2.58E-08	2.25E-07
KLK1	-1.641226927	1.100327198	1.86E-08	1.67E-07
KRT80	1.187237095	7.848370503	1.85E-35	1.68E-33
SPRYD3	1.016933508	6.117511526	2.11E-21	8.01E-20
SOAT2	-1.922597274	1.469800007	1.95E-13	3.58E-12
CDK2AP2	0.883485742	5.406041265	2.48E-16	6.32E-15
SRP68	0.641488615	7.520317822	2.84E-10	3.42E-09
MGAT5B	0.654052797	5.178205734	2.93E-09	3.00E-08
BEST1	0.790487635	3.851822724	2.07E-08	1.84E-07
FTH1	1.140068929	9.642752775	3.77E-25	1.99E-23
SLC3A2	0.545797333	8.516969955	8.30E-09	7.91E-08
