Symbol	logFC	logCPM	PValue	FDR
DPP9	0.349067339	6.77172802	0.000219995	0.003866516
COL6A1	1.436547106	0.260516353	0.000287768	0.004858819
DOPEY2	0.29297177	5.259572406	0.013873468	0.097582877
LMTK3	0.524705535	5.01501606	0.000130901	0.002512722
RNPEPL1	0.304305812	6.432033783	0.010613668	0.080238861
CACNG8	-0.814121198	1.800449116	0.000911352	0.012500623
RCN3	-0.641726568	2.9604608	0.000160242	0.002948276
ZNF614	-0.50457412	5.316973513	1.95E-05	0.000490825
EPHA2	0.488505101	7.48758219	1.13E-07	4.89E-06
ARHGEF19	-0.640830332	4.142105779	4.43E-06	0.000131651
EFHD2	0.33203011	7.118644111	0.002114755	0.02406327
PGD	0.255826926	7.950999119	0.006298376	0.054409104
SH3BGRL3	0.748484428	8.241517442	7.84E-09	4.28E-07
BCL10	0.498154593	5.68252082	2.59E-06	8.11E-05
CYR61	0.827005822	3.523426854	4.85E-07	1.76E-05
TINAGL1	0.581850723	8.00738795	5.82E-09	3.27E-07
MOB3C	0.311218411	4.770788944	0.011766062	0.086755767
LMO4	-0.430942103	7.322945729	2.05E-05	0.000513786
SLC44A3	-0.416247556	4.680322428	0.000492505	0.00760069
PVRL4	0.680825689	4.571347165	3.51E-08	1.67E-06
ECM1	1.020646009	3.386195234	5.50E-10	3.91E-08
CGN	0.371113313	6.844984817	0.000701279	0.010113725
MCL1	0.335736894	8.867469419	2.63E-05	0.00064185
SELENBP1	-0.635693108	4.155937875	8.91E-06	0.000245051
DUSP10	1.74292873	3.122157535	7.50E-23	3.70E-20
HAX1	0.491073598	5.563060012	0.002663112	0.028550556
LYST	0.676210957	5.16625982	8.16E-05	0.00168596
NA	-0.287474797	5.552606858	0.004468902	0.042476204
MBOAT2	-0.429435448	4.065047866	0.001049829	0.013981441
PARP1	-0.330531766	7.632220442	9.05E-05	0.001843247
LBR	-0.233681506	7.504685329	0.010397105	0.078992707
REN	1.297002825	5.063665841	3.23E-21	1.27E-18
ARL8A	0.571961549	5.006151118	2.50E-06	7.87E-05
OSR1	0.581309298	3.163071626	0.000266505	0.004555775
RHOB	0.926577302	6.168814222	1.32E-13	1.71E-11
MALL	0.84659277	4.000292183	1.01E-06	3.44E-05
RALB	0.308593436	7.540385451	0.004361635	0.041629381
NT5DC4	1.445527366	0.388182509	0.000665341	0.00967667
CDCA7	-0.927321335	6.375371086	4.95E-23	2.62E-20
GULP1	0.714144934	5.441646171	1.20E-10	9.97E-09
VGLL4	0.425241818	5.761632923	2.74E-05	0.000667432
OSBPL10	-0.275941557	5.887208718	0.010036046	0.076972891
CSRNP1	0.505081584	3.626893056	0.001819277	0.021592523
CTDSPL	-0.390992841	7.128203492	4.09E-05	0.00093795
MYH15	1.081354592	0.910034183	0.00129639	0.016528371
NCEH1	0.502351718	6.351493923	2.66E-07	1.04E-05
MANF	0.390904744	5.626957432	0.006811137	0.057607548
EAF2	0.730573999	1.62048624	0.002194139	0.024758823
DGKQ	0.332449863	5.048465867	0.002594712	0.028013926
OCIAD2	0.460622344	6.945978499	0.003789312	0.038014823
PLAC8	-0.78964904	3.269487401	1.27E-06	4.22E-05
USP53	0.372725721	6.77367922	0.003102547	0.032353116
FAM105A	-0.647211724	3.467695886	1.26E-05	0.000331757
SKP2	-0.513668333	6.27887532	3.74E-07	1.40E-05
PIK3R1	-0.403574925	7.401723912	0.00248539	0.027088979
IQGAP2	-0.863358929	5.816617264	2.69E-08	1.32E-06
TNFAIP8	0.362916002	5.740993539	0.001743493	0.020796424
FEM1C	0.325916798	6.337713461	0.01052873	0.079860304
RNF145	0.245311743	6.740604684	0.009532111	0.073974776
TNIP1	0.361126047	7.300071808	0.000172164	0.003131238
N4BP3	0.953044991	2.06288319	9.15E-06	0.000251093
TNFRSF21	0.581563481	8.618423915	5.21E-12	5.59E-10
FGD2	1.730486929	1.086960756	2.89E-08	1.41E-06
NFKBIE	0.592662477	3.537748617	0.000193895	0.003447475
PNRC1	0.422553684	5.44010187	0.000205959	0.003643113
PM20D2	-0.36300168	6.079300884	0.000114328	0.002241541
SLC2A12	0.92061784	4.829942991	1.67E-14	2.45E-12
CREB5	0.98552544	4.027221442	6.64E-13	8.00E-11
PSPH	0.531089076	5.750941446	8.82E-05	0.00180147
TMEM168	-0.359825583	6.184900332	0.003902802	0.038813397
ZC3HAV1L	-0.644632834	3.257087256	0.005700581	0.050842819
EPHA1	0.593098376	5.675722314	7.52E-08	3.36E-06
SH3KBP1	0.390663249	7.827442411	7.74E-06	0.000216746
SYTL5	-1.204916595	2.730424097	1.89E-12	2.16E-10
MSN	0.23513095	9.070640544	0.006704581	0.056916464
ZMYM3	-0.345150034	5.885153191	0.000510014	0.00780582
GPC3	-0.959423965	0.665232649	0.002054942	0.023516341
ZNF185	0.384197595	5.939037533	0.000123058	0.00238487
FAM83A	0.796718776	4.522102342	4.37E-10	3.18E-08
VLDLR	0.851819273	3.238080452	2.81E-08	1.38E-06
CDKN2B	0.868379774	5.182036798	5.42E-15	8.66E-13
C9orf72	0.398903166	3.38147185	0.006075644	0.053051871
CEP78	-0.339217886	5.521138716	0.003310938	0.033908737
UGCG	0.587230352	6.669038752	1.12E-09	7.56E-08
GSN	0.495538456	8.010450963	9.95E-06	0.000268873
SLC25A25	0.442899572	5.385877153	0.000470211	0.007360562
PTGES	1.062271146	2.253960954	1.38E-06	4.54E-05
PROSER2	0.38284193	5.136055845	0.000732091	0.010459305
COMMD3	0.487059126	3.500308855	0.001737366	0.020745746
ADD3	-0.317823453	8.033704443	0.00264735	0.028425924
NPFFR1	-0.517763543	3.580354381	0.000634542	0.009297595
ITPRIP	0.572044984	4.051140814	8.91E-06	0.000245051
BTBD10	0.429533597	5.740452188	9.38E-05	0.001893908
ADM	0.700084784	3.592066677	1.45E-05	0.000375376
ZNF215	-0.38183401	3.485629803	0.008246961	0.066635055
TNKS1BP1	0.380047148	8.525453495	9.73E-05	0.001946548
ENDOD1	0.217330659	6.962697538	0.014716099	0.101484228
ST14	0.437899623	9.013208073	5.98E-06	0.000171861
B3GAT3	0.397074038	4.475029007	0.012160901	0.088527238
CCDC15	-0.499840993	2.496596017	0.010790374	0.081306415
CHEK1	-0.251151015	6.381962863	0.012665892	0.091093678
ESAM	0.406982744	5.948732646	0.003895844	0.038776393
TMEM25	-0.682379445	1.391085172	0.005753473	0.051082515
ALDOA	0.368759929	9.770706554	0.001685736	0.020377092
MPP7	0.329503378	5.420851816	0.002093184	0.023874452
ITGB1	0.521779984	9.034051912	5.03E-09	2.86E-07
ARID5B	-0.546778289	6.847914436	0.000752376	0.010649494
TMCO3	0.218222351	6.857077868	0.014617807	0.101015716
HNMT	-0.38540974	5.294721392	0.000633549	0.009295004
PRSS23	0.914114321	7.175217288	1.74E-11	1.58E-09
DIXDC1	-0.718473954	3.308728469	7.19E-06	0.000202946
PIH1D2	-0.764087497	1.121052608	0.00645254	0.055594853
IL18	0.769575531	3.476331318	1.30E-05	0.000341206
PIP4K2A	0.336296911	5.825148021	0.002778957	0.029584804
FREM2	-0.867046268	4.642176272	1.36E-09	9.08E-08
FOXO1	0.539730184	5.719074454	1.01E-05	0.000271292
UBC	0.32136008	8.833548579	0.001225063	0.015884213
ITPR1	-1.135755166	1.51185468	0.000222513	0.003900794
SLC7A11	0.678111086	8.601726845	1.34E-05	0.000347956
TMEM86A	0.706908895	2.830987191	5.42E-05	0.001185458
AKAP6	-0.656678005	1.969881342	0.005570706	0.050172856
NEK7	0.308236881	6.65440436	0.004965434	0.045925253
EPS8	0.31372295	8.591337614	0.000149813	0.002801404
AKR1C2	-0.689534302	3.130039864	0.003066628	0.032027159
ADAM8	0.604930364	5.818371351	2.61E-05	0.000638103
INPP1	0.29648026	5.701038973	0.010724335	0.080897507
ASAP2	0.29680595	8.418048664	0.008019755	0.065298289
TMEM45B	0.374125158	6.190797058	0.001358675	0.017194877
SAV1	0.638502287	6.4838179	6.07E-09	3.39E-07
RABGAP1L	-0.380615224	6.618803587	0.002031779	0.02329005
PDE3B	-0.587044128	5.374792631	4.69E-05	0.001051064
ZNF547	-0.590366319	1.642465549	0.011477162	0.085312123
SUV39H2	-0.382127027	4.713006261	0.001085619	0.014360686
IGSF10	-1.058139964	3.201926732	2.05E-11	1.83E-09
SPEF2	-0.553247222	2.47693187	0.007191877	0.060088241
NADK2	-0.331872146	5.346807018	0.004111374	0.040237342
ANKRD22	0.852591848	4.769145316	2.84E-10	2.16E-08
PANK1	-0.346824685	4.575484917	0.004677979	0.043946786
SREK1IP1	-0.321611895	5.995560433	0.001427646	0.017870282
DAB2	0.428566442	5.238822528	9.23E-05	0.001870486
ACOXL	-0.51832218	3.09055479	0.001574079	0.019333454
ANAPC1	-0.461788429	5.269725551	0.005480755	0.049634395
CAST	0.365283537	8.096327273	3.85E-05	0.000891344
NR4A2	0.455182688	3.870614385	0.001443746	0.018022562
PLA2R1	-0.623703008	5.182168756	8.40E-05	0.001722603
ADGRF1	0.736048928	6.288414408	7.94E-14	1.05E-11
ADGRF4	0.726755561	3.183467045	5.03E-05	0.001114004
CMTM7	0.529737135	4.498891362	1.93E-05	0.000488622
LURAP1L	0.96281117	3.396347093	1.47E-10	1.19E-08
CEBPG	0.500528089	7.390927525	2.21E-08	1.11E-06
ZNF599	-0.516751851	2.336885384	0.006292674	0.054408465
ANKRD29	0.670729584	4.348752879	1.19E-07	5.05E-06
C16orf74	0.595416604	4.694462288	8.40E-05	0.001722603
UBASH3B	0.305149833	6.075456142	0.001487178	0.018447456
PITPNC1	0.464019909	6.882622016	2.47E-06	7.79E-05
CC2D1B	0.352210506	5.708502359	0.002791211	0.029639871
C4orf19	0.342925341	6.046022415	0.000626054	0.009237829
PGM5	1.214928213	3.215377353	1.83E-11	1.64E-09
OBSCN	-0.542124292	4.710935632	0.009868855	0.07611177
ENAH	-0.340225092	7.119148037	0.001675952	0.020294529
CCSAP	-0.327138641	4.855703876	0.005227653	0.047899246
SH3RF1	0.398032527	6.224305043	0.00010488	0.002071079
TSEN2	-0.478941913	4.168393831	0.000324512	0.005373612
PLCL2	-0.56670241	3.439261055	0.000479133	0.007466221
CCDC144B	-0.722402993	2.309974314	0.006455863	0.055594853
ACSS1	-0.481784664	6.559966281	2.89E-07	1.11E-05
CYP2U1	-0.656144026	1.745540115	0.004302392	0.041178329
PI4K2A	0.365358231	5.010533462	0.001141774	0.015002433
GOLGA7B	0.856574674	3.556918758	2.14E-08	1.08E-06
HSPA13	0.424577736	5.603066614	0.000134661	0.002566966
RHOC	0.668195967	7.127909574	0.0001232	0.00238487
SLC7A7	-0.552090537	3.927831081	4.18E-05	0.000952267
PDIA4	0.242291898	8.95554495	0.003729341	0.037474807
DEPTOR	-0.520703571	2.521780506	0.005685805	0.050813363
SLC26A2	-0.771423555	3.82214633	9.77E-05	0.001949721
RAET1L	0.997870017	0.943938836	0.001666442	0.020232842
PCDH1	0.479141604	7.330566405	2.87E-06	8.90E-05
HKDC1	0.528822651	6.120332155	2.81E-08	1.38E-06
RAB11FIP1	0.808229486	6.443543676	2.46E-09	1.57E-07
B3GNT7	0.732087343	1.710561301	0.002105403	0.023993908
BUB1B	-0.276070324	6.530926151	0.004704606	0.044106487
PDE6D	0.382880606	3.95049981	0.007828714	0.063932174
ZFYVE9	-0.37105962	4.62636173	0.009829502	0.075897011
NECAP2	0.354630743	5.755887096	0.01481251	0.101812465
LRP8	0.420572872	8.985322729	0.000137707	0.002614156
PAXIP1	-0.372817227	5.162751206	0.002244573	0.02520377
SSBP3	-0.286657682	4.861381631	0.014443217	0.100160346
CLDN12	0.444664677	7.091037727	5.01E-06	0.000146886
ST3GAL2	-0.601285585	5.38585868	0.000116126	0.002270327
CACNA1D	-0.826117159	4.898245159	2.64E-05	0.000643255
ARSE	-0.552811333	3.695830869	0.000111231	0.002190201
FAM81A	-0.443167798	5.215288423	6.67E-05	0.001409717
TSC22D3	0.6346321	5.093009662	8.06E-07	2.78E-05
ETS2	-0.438983338	8.505625713	1.95E-07	7.80E-06
MX1	-0.94010796	6.37933339	1.12E-09	7.55E-08
CREB3L1	-0.317586559	7.362492576	0.001732169	0.020733954
ZNF618	-0.838185231	2.139832883	6.35E-05	0.001352613
GRHL3	0.739834616	3.354533009	1.24E-06	4.15E-05
GALNT14	0.299370453	5.647107264	0.004140626	0.040446879
ABHD3	0.385726937	5.030110782	0.001950005	0.02261677
HIST1H4H	-1.110447055	1.913924896	0.000168033	0.003079269
B4GALT5	0.611340783	8.088326498	1.10E-11	1.07E-09
GDPD5	-0.5661428	3.177980957	0.000236896	0.004121383
GPAT4	0.30303555	5.5466004	0.00531171	0.048439422
DUSP23	0.456420011	3.633671712	0.011838955	0.086920189
NBL1	0.577704824	3.194113362	0.000770549	0.010884308
PINK1	0.457687617	5.319745078	0.000443743	0.007042497
LAD1	0.418867282	7.805141815	1.50E-05	0.000386866
ADIPOR1	0.29638041	7.137838659	0.004922669	0.045591081
ATP13A2	0.539227378	6.216192715	8.76E-07	3.01E-05
BTG2	-0.639195143	5.083539941	3.78E-08	1.77E-06
MED8	0.336979164	5.705005092	0.0107009	0.080765056
TPPP3	-0.302745215	4.854086882	0.009837434	0.075915605
ZYX	0.666140441	6.952112553	1.77E-10	1.41E-08
CCDC28B	-0.626257015	1.692641861	0.009213349	0.072400379
BSDC1	0.256446498	6.37371874	0.012181244	0.088581489
G6PD	0.34113403	8.349059188	0.000404445	0.006509011
CSTB	0.351537179	7.278356398	0.001591263	0.019474911
GPSM1	0.576554079	2.340248139	0.003237108	0.033376455
SHKBP1	0.27274553	6.891253346	0.012926578	0.092373197
DEDD2	0.477947101	5.325949522	0.000977252	0.013219838
MPZL3	0.396772452	5.927101519	4.10E-05	0.000940303
ADAR	-0.325570237	8.954378394	0.000669709	0.009723502
IL6R	0.438763784	3.552081245	0.002968051	0.031115859
LMNA	0.301333565	9.456637007	0.004045469	0.039883853
AZGP1	-0.330283964	4.35698085	0.008278998	0.066815356
IER2	0.482318669	6.252620624	7.43E-05	0.001555785
SQSTM1	0.548066499	9.841056732	1.77E-08	9.11E-07
MGAT4B	0.351869642	8.528227076	0.000482622	0.007492489
THAP8	0.655979318	1.891779459	0.005477023	0.049634395
IKZF3	-0.926100315	1.214979379	0.000390331	0.00631143
SRSF2	-0.255995057	7.954558802	0.002531359	0.027502764
ZNF577	-0.79334391	1.95706789	0.000749909	0.010625512
EMC10	0.466627828	7.445959994	8.32E-06	0.000231116
DBF4B	-0.332626972	4.227786514	0.007267466	0.060535788
PLCD3	0.520585763	7.000254195	1.92E-06	6.15E-05
FMNL3	-0.645825214	2.295244963	0.001239591	0.01602722
AQP5	-1.043294591	3.230776951	9.56E-12	9.52E-10
CXCL16	0.557067268	4.766129191	5.81E-05	0.001262553
WDR90	-0.473494044	5.328313538	0.000633689	0.009295004
CCNF	-0.293155599	5.736830303	0.003855467	0.038509842
NEU3	-0.47827491	5.170545191	0.000199161	0.003531968
FGF19	1.050835379	6.297169489	2.10E-16	4.24E-14
AK4	-0.321586119	4.955455091	0.004156155	0.040569736
RAVER2	-0.49960903	4.829224414	3.46E-05	0.00081507
DHRS3	0.48678285	5.935311867	4.37E-05	0.00098987
NFIA	-0.563359146	6.111893509	0.000197839	0.003513043
KLHDC9	-0.837932306	0.484270648	0.011450933	0.08516776
ATF3	0.947332151	3.558446123	3.33E-09	2.07E-07
SPATA17	-1.205720069	0.237022782	0.003652451	0.036911238
C1orf115	-0.73189862	1.361440576	0.004084479	0.040097913
ACP6	-0.316429821	5.561931744	0.007136083	0.059723303
PKDCC	-0.689611757	4.400755935	2.38E-08	1.18E-06
PIGR	-2.077102559	0.464064472	7.47E-05	0.001560182
CAPN2	0.598802476	8.651244741	7.06E-13	8.43E-11
C1orf145	-0.896447701	1.161977974	0.000986986	0.013299152
CAPN13	-0.559875281	3.099725621	0.001146712	0.015052925
KCNJ3	-1.87132585	1.348289402	3.73E-12	4.13E-10
ADCK3	-0.366158932	4.979971786	0.000890426	0.012250258
CTSS	0.332427936	4.608229807	0.006627068	0.05660809
RNF149	0.31008698	6.227889545	0.00755681	0.062341418
S100A11	0.509581966	8.679567113	7.30E-05	0.001536885
TGFA	0.381343407	6.845709344	0.00010269	0.002030746
PAQR3	0.358447964	4.745979188	0.001834469	0.021716572
ANTXR2	0.698165414	6.289453229	7.57E-14	1.02E-11
CLDN1	0.433242385	5.941204336	0.000379973	0.006158432
C1orf106	0.36320333	5.282264036	0.002720171	0.029048978
POGLUT1	-0.31102265	4.665682036	0.01031118	0.078513493
EIF4E3	0.489032744	3.178475437	0.003136967	0.032563803
ELF3	0.684523703	6.789342529	4.59E-11	4.02E-09
KIAA1524	-0.278828352	5.589829085	0.009041318	0.071334028
SGOL2	-0.292868315	5.317484988	0.014817804	0.101812465
PPM1L	-0.868898714	4.605937677	7.79E-07	2.71E-05
CDS1	0.419095754	6.487714545	7.78E-06	0.000217211
TIPARP	0.513127087	7.106439016	9.70E-08	4.23E-06
SMIM14	0.282250187	7.093160808	0.003461698	0.035211714
CDCP1	0.441679219	6.964191965	5.85E-05	0.001267218
LRRC2	-0.7912476	1.171265905	0.001937624	0.022511163
DTX3L	-0.397312376	7.774407717	2.86E-05	0.000684315
ZC3H12A	0.486414592	4.646308164	0.000272425	0.004639668
KLF15	-0.574431376	2.846275154	0.000927025	0.012652464
LIPH	0.744785059	6.676902775	4.19E-16	8.03E-14
S100P	0.699402536	8.299855937	0.004392896	0.041869597
SGMS2	0.363798628	6.573626894	0.001567379	0.019285637
ZNF589	-0.518894275	3.316650369	0.00072302	0.010372848
TMEM144	0.347197275	4.298630463	0.00581529	0.051419863
ITGA2	0.449749642	7.991721947	0.002584894	0.027951833
ELOVL7	0.30766052	5.887810048	0.014292444	0.09941686
STARD4	0.617121135	6.637889986	1.23E-11	1.17E-09
F2RL1	0.442356697	6.931788208	7.34E-05	0.001541154
GPX8	0.652690938	4.576845427	1.00E-05	0.000269866
ERAP2	0.243908201	7.299414461	0.00533786	0.048585133
08-sep	-0.278559169	6.813786623	0.00389626	0.038776393
STK17A	0.614586648	4.105193971	4.33E-05	0.000983032
KCNK5	-0.332103612	4.70173032	0.005970023	0.052310239
STEAP1	0.617778739	3.203649223	0.002180705	0.024627454
USP49	-0.446244564	3.753140732	0.004189956	0.040726136
ZNF704	-0.494897932	5.076250482	0.011664585	0.086331745
BRI3	0.45464076	6.716472324	0.00043958	0.006984494
OSGIN2	0.369372123	6.051930258	0.000322216	0.00534612
SUN1	0.217450355	7.585805516	0.012881145	0.092207532
YWHAZ	0.291944943	9.551303645	0.001687948	0.020385903
GEM	0.609623562	1.82306761	0.01032795	0.078597641
PDP1	0.663471655	5.755002963	1.54E-09	1.02E-07
LETM2	1.020735438	2.077721408	6.82E-06	0.000193314
ALDH1A1	-1.006950081	8.487096904	7.67E-23	3.70E-20
RASEF	0.428515547	7.144278543	9.72E-05	0.001946548
ANKS6	-0.250714037	5.714424033	0.014775847	0.101794108
FBP1	-0.43139289	5.525843667	0.000142938	0.002698549
MID1IP1	0.26849055	6.158789357	0.013825862	0.097297822
CLDN3	1.011201704	6.383930975	3.17E-16	6.23E-14
CARD19	0.614660651	4.34053655	2.60E-05	0.000638064
WNK2	-0.380106493	4.680518118	0.00569271	0.050831204
AQP7	-0.861460268	0.316513475	0.008950442	0.070902483
VCP	0.260342058	9.014253047	0.005580383	0.050227102
HECTD2	-0.674145448	2.274827191	0.000332626	0.005488134
CLDN2	-0.800539943	5.815224027	3.57E-15	5.98E-13
SPTSSA	0.313085437	5.772278264	0.008415934	0.067677381
C10orf10	0.80155656	4.134315981	4.48E-09	2.66E-07
KBTBD6	-0.327933704	4.39068308	0.006278527	0.054374343
NDRG2	-1.043783899	2.897503875	4.35E-09	2.60E-07
ARHGEF40	-0.715750936	4.29994772	2.16E-08	1.09E-06
NSMF	0.429272479	6.297579428	9.96E-06	0.000268873
BTNL9	-0.440503718	5.08296366	0.000501707	0.007704431
VWA2	-0.485253024	3.404421864	0.004403277	0.041939459
UBTD1	0.700460313	3.030712428	0.000120495	0.002345748
ABTB2	0.773787236	5.847695306	1.65E-14	2.45E-12
GPR176	-0.900829271	1.070311322	0.002313665	0.025720941
GPT2	0.404979088	7.245497232	0.000118845	0.002320176
SPINT1	0.360184582	8.627515024	0.000924379	0.01264146
NOLC1	-0.245863067	8.001367421	0.003177794	0.03287576
COX11	-0.330471556	5.337698587	0.00381219	0.038105265
SMPD1	0.496609488	2.80121371	0.005624328	0.05052338
TAF10	0.328580722	5.921646065	0.00573816	0.05104548
TPP1	0.232224578	7.682456195	0.007092834	0.059477677
MSS51	-0.736509385	1.432920868	0.00369211	0.03720261
USP54	0.456498925	7.284260033	1.01E-05	0.000271175
PPFIBP2	-0.860527981	4.938592726	4.32E-14	6.06E-12
SERPINB8	0.943707471	4.345987332	2.84E-12	3.20E-10
CDYL2	-0.554737691	3.259121398	0.001957604	0.022666652
CLEC3A	-0.852247168	7.302938933	1.24E-14	1.90E-12
SEC11C	0.448493693	4.528711534	0.004113796	0.040237342
HSP90B1	0.25305736	10.00096969	0.005721683	0.050952509
NAB2	0.418812513	4.918348671	0.000347243	0.00570875
STX3	0.428747489	7.565150618	1.29E-06	4.27E-05
PIP4K2C	0.357928349	6.498295215	0.000549995	0.008322355
DIS3L	-0.324533113	5.027307195	0.002784687	0.029621818
CCNDBP1	0.280958807	5.870989494	0.006169262	0.053664773
SMAD3	0.468605735	8.214964404	5.97E-06	0.000171861
MARS	0.521322887	7.801396738	9.68E-09	5.22E-07
TMEM92	0.440360886	4.358331575	0.001710697	0.020561137
FAM102A	0.667647429	6.985826873	1.46E-10	1.18E-08
ACSF2	-0.356898296	5.345493879	0.000869419	0.011997286
UGT1A6	-0.466379191	4.028565284	0.005844131	0.051488292
C15orf39	0.406926925	6.372907198	0.000281	0.004762108
ENGASE	-0.507190494	4.286298654	0.000155012	0.002875141
MYO5B	0.566366198	7.072874088	4.96E-07	1.80E-05
TPM4	0.36344841	8.06792377	0.000624484	0.009228928
MIDN	0.326086532	6.59256683	0.001177986	0.015360762
MVD	0.518066304	5.665783122	0.000143195	0.002699695
ANKRD11	0.358281441	8.35451776	0.00145465	0.018142207
CACNB3	0.266788798	5.375045665	0.014785065	0.101806579
RHEBL1	1.091554198	1.238302873	3.76E-05	0.000877034
TUBA1A	0.675405587	2.178750585	0.007572978	0.062437315
RAB4B	0.367499396	3.589806699	0.008466712	0.067971077
AXL	0.899048093	3.27177323	6.95E-09	3.84E-07
ZNF283	-0.425051773	4.241406083	0.00327603	0.033676704
SEMA6B	1.052549824	1.52957597	7.53E-05	0.001570097
GGT6	-0.701234917	2.175112366	0.000421818	0.006756951
KLK6	1.005989012	8.923102047	3.53E-17	8.37E-15
KLK11	0.462112786	5.984339495	3.35E-05	0.000790313
KRT80	0.85081148	7.500258441	3.25E-15	5.52E-13
SPRYD3	0.322286368	5.838741811	0.004092461	0.040118959
IGFBP6	0.682643583	6.234777244	2.85E-06	8.85E-05
CDK2AP2	0.415315845	5.745020213	0.00666722	0.05677464
RAB26	-0.672427489	2.863179267	0.000101676	0.002016508
KCTD5	0.409142012	6.000465068	4.18E-05	0.000952267
FTH1	0.353020878	10.38957642	0.006133039	0.053417295
SLC3A2	0.728648866	8.010397154	7.47E-09	4.09E-07
KIAA1586	-0.434869292	3.638953068	0.007445402	0.061628354
FAM83B	-0.468018974	4.968822648	0.002489758	0.027115082
DDIT4	1.404135181	6.622482722	1.24E-33	3.40E-30
HIST1H1E	-1.665103645	2.789436992	5.13E-05	0.001129296
DEGS2	-0.660819887	4.081894186	3.67E-06	0.000111295
SERINC2	0.825895202	7.434037765	2.45E-10	1.89E-08
SLC20A2	0.610551641	5.202459407	5.11E-08	2.33E-06
ADAM9	0.250403337	7.143984576	0.009008121	0.071153801
FAM84B	0.316109679	9.059111592	0.000132357	0.002533588
SLC16A4	0.531325282	4.940986397	4.32E-06	0.000129046
CXXC4	-0.616834004	1.981155115	0.003185999	0.032898855
TSPAN5	0.749812823	5.089184607	1.73E-10	1.38E-08
SLC35G2	0.549725501	2.070865687	0.006657111	0.056770674
STXBP6	-0.365425954	3.868304954	0.00533443	0.048585133
MAP2K1	0.273766052	6.86761461	0.004900769	0.045529543
PARM1	-0.637014007	2.523334079	0.000642565	0.009385143
RAB3B	0.861710894	4.888288886	1.12E-05	0.000298869
GPRIN1	0.499391402	3.034389243	0.002804316	0.029670919
PTAFR	0.946122597	3.229089851	1.58E-08	8.25E-07
CXCL8	1.149446334	5.174092267	1.40E-10	1.15E-08
SCN9A	-0.808244186	1.10708859	0.003811687	0.038105265
CD52	1.60544902	0.842354553	2.60E-06	8.13E-05
SPRR1B	1.190815898	1.370180319	0.000124575	0.002408103
CLIC4	0.361540919	7.980444111	3.90E-05	0.000901403
SLC38A11	-1.842109359	3.702463556	4.30E-24	2.68E-21
GJB1	-0.40120287	4.685802015	0.007211728	0.060144408
CLIC3	0.646790999	2.478812589	0.000550423	0.008322355
BUB1	-0.24394577	6.71149546	0.014034829	0.098384252
AGPAT2	0.366585092	5.573393441	0.008690778	0.069364721
FASN	0.321957331	10.11849383	0.014226262	0.099352515
MT1E	-1.743073824	3.333950762	3.03E-27	2.32E-24
ROBO1	-0.869218425	0.772360084	0.004904729	0.045529543
MUC17	1.308084714	3.314477484	1.24E-07	5.26E-06
TM4SF4	0.347485451	8.503149042	0.014451249	0.100160346
TM4SF1	0.919064409	8.809688904	1.32E-11	1.25E-09
IFFO2	0.362631339	6.422482714	0.001402986	0.017606884
NLGN2	-0.380404526	3.660256844	0.009791307	0.075687135
CHD3	-0.308364771	7.284363287	0.009419251	0.073310391
TMEM154	0.688258006	3.309033189	1.82E-05	0.000463385
ALCAM	0.672962696	6.012855583	7.02E-12	7.25E-10
SLC16A5	0.276315447	6.22136459	0.013354905	0.094759844
FAM161A	-0.46211872	2.461418925	0.012189815	0.088596939
FAXDC2	-0.6584679	3.597863666	3.61E-06	0.000109738
B3GNT2	0.430388674	6.2004864	0.000150596	0.002808405
FOS	0.723603972	5.950075404	9.74E-12	9.63E-10
CST1	0.987021697	1.031610009	0.001867139	0.02191384
GPRC5C	0.541540397	6.335982646	5.58E-05	0.001214416
KRT8	0.392163189	11.12717481	0.000271262	0.004625596
NFXL1	-0.365316811	4.981944323	0.001032411	0.013802975
DENND5B	-0.587999124	6.206174737	4.84E-05	0.001078914
TMC7	0.360149506	4.981267756	0.000913862	0.012522558
POLH	-0.347256472	4.263099811	0.006009817	0.052543848
MTSS1	0.395862165	5.875986134	0.000385337	0.006238004
GSTA4	0.391761557	3.385550918	0.013190196	0.093930599
MORN4	0.692150442	2.170542908	0.000428584	0.006846774
TRIM8	0.354076543	6.414433028	0.001256117	0.01616486
JUNB	0.770952036	6.565826218	3.01E-10	2.26E-08
C10orf35	0.50939237	2.773361017	0.005006444	0.046211261
SOSTDC1	-0.730089531	3.032180517	3.22E-06	9.87E-05
ZNF440	-0.44528418	4.149055979	0.000429418	0.006846774
CHST11	0.763386367	0.823189101	0.011852986	0.086976746
KRT19	0.746576254	9.46953661	4.67E-09	2.74E-07
KRT15	1.028593698	3.394625821	1.42E-10	1.16E-08
TPPP	0.442658627	4.133109804	0.001168661	0.015268129
KRT13	1.119823378	4.031104525	6.73E-14	9.15E-12
ZNF318	-0.495874148	5.46902015	0.000155677	0.002883587
BCL2L1	0.436587239	8.665907681	0.000378291	0.0061384
PLRG1	0.291827568	6.132392283	0.006983637	0.058741189
ENC1	-0.465007422	8.747402542	3.03E-07	1.16E-05
SPSB1	0.437436354	4.02596207	0.000842324	0.011682037
ATF7IP	-0.544639205	6.598621633	0.002849417	0.030124918
TMEM51	0.428466238	5.020216438	0.00045687	0.007209205
